assignment_id,experiment_id,user_id,variant,assigned_date
11147,5,5672,A,29-Jul-25
11151,5,3684,A,29-Oct-25
11246,5,4818,A,23-Nov-25
11251,5,7397,A,11-Jan-26
11260,5,3794,A,04-Apr-25
11300,5,1030,A,27-Apr-25
11317,5,3453,A,17-Apr-25
11325,5,6817,A,05-Feb-25
11352,5,1418,A,05-Jan-25
11370,5,7152,A,22-Jun-25
11374,5,7077,A,28-Sep-25
11377,5,5518,A,08-Dec-25
11386,5,7005,A,15-Aug-25
11560,5,7065,A,12-Jul-25
11564,5,6264,A,08-Feb-25
11588,5,3449,A,26-Dec-25
11622,5,6535,A,15-Feb-25
11637,5,5163,A,15-Aug-25
11642,5,123,A,10-Aug-25
11644,5,3948,A,29-Jul-25
11701,5,832,A,28-Apr-25
11729,5,1453,A,11-Jul-25
11754,5,7314,A,24-Aug-25
11775,5,1625,A,27-Aug-25
11789,5,3907,A,19-Jun-25
11794,5,385,A,14-Jan-26
11800,5,499,A,28-Aug-25
11805,5,4537,A,21-Aug-25
11876,5,7900,A,19-May-25
11882,5,6015,A,28-Dec-25
11887,5,5118,A,23-May-25
11911,5,2376,A,24-Nov-25
11940,5,6297,A,08-Feb-25
11942,5,3680,A,31-Aug-25
11951,5,5858,A,29-Jul-25
11967,5,2390,A,22-Oct-25
12006,5,1425,A,23-Nov-25
12034,5,6650,A,08-Jun-25
12094,5,6941,A,25-Jun-25
12095,5,5278,A,14-Nov-25
12098,5,2290,A,23-Mar-25
12104,5,1315,A,09-Jun-25
12234,5,3541,A,13-Sep-25
12243,5,2354,A,02-Feb-25
12313,5,5736,A,26-Sep-25
12323,5,4797,A,10-Mar-25
12325,5,6515,A,26-Aug-25
12371,5,7338,A,13-Apr-25
12417,5,3970,A,20-May-25
12423,5,3517,A,05-May-25
12438,5,916,A,31-Oct-25
12449,5,3706,A,27-May-25
12467,5,4428,A,26-Nov-25
12470,5,7356,A,01-Nov-25
12484,5,6556,A,13-Apr-25
12497,5,750,A,15-Oct-25
12501,5,5872,A,10-Dec-25
12519,5,5836,A,19-Aug-25
12544,5,50,A,11-Jan-26
12582,5,1016,A,11-Jan-26
12604,5,1976,A,03-Mar-25
12605,5,1030,A,31-Mar-25
12609,5,260,A,20-Mar-25
12635,5,6733,A,18-Apr-25
12638,5,6593,A,10-Jan-25
12655,5,5690,A,06-Nov-25
12726,5,4745,A,31-Jul-25
12729,5,514,A,19-Nov-25
12751,5,1076,A,19-Jun-25
12849,5,4477,A,18-Mar-25
12864,5,4682,A,10-Nov-25
12873,5,7709,A,30-Apr-25
12893,5,5058,A,09-Aug-25
12945,5,3118,A,03-Jan-25
12986,5,6620,A,07-May-25
13075,5,7465,A,02-Sep-25
13105,5,2096,A,26-Feb-25
13130,5,2364,A,26-Feb-25
13134,5,5535,A,14-Aug-25
13139,5,5803,A,27-Oct-25
13156,5,2746,A,05-Dec-25
13212,5,7989,A,04-Nov-25
13213,5,6095,A,19-Jan-25
13243,5,4265,A,19-Jul-25
13247,5,2531,A,15-Jan-25
13251,5,4567,A,07-Sep-25
13252,5,4034,A,27-Jun-25
13297,5,1582,A,06-Jan-26
13414,5,5328,A,26-Sep-25
13480,5,1703,A,17-Jan-26
13481,5,7310,A,29-Dec-25
13492,5,1085,A,30-May-25
13495,5,7727,A,23-Oct-25
13497,5,6844,A,23-Jul-25
13515,5,5649,A,20-Jun-25
13518,5,7741,A,06-Nov-25
13533,5,1263,A,28-Oct-25
13553,5,3830,A,04-Oct-25
13575,5,1558,A,13-Nov-25
13598,5,1965,A,04-Jun-25
13603,5,4752,A,15-Oct-25
13630,5,4805,A,06-Jan-25
13659,5,3607,A,13-Jan-25
13668,5,4179,A,10-Jun-25
13729,5,2602,A,18-Feb-25
13737,5,1213,A,20-Dec-25
13761,5,5969,A,23-Oct-25
13848,5,3025,A,14-Feb-25
13860,5,6625,A,19-May-25
13903,5,4617,A,18-Jul-25
13936,5,7700,A,19-Jan-25
13938,5,3402,A,14-Oct-25
13945,5,1211,A,23-Jun-25
13970,5,5922,A,20-Jun-25
14038,5,5418,A,14-Dec-25
14122,5,6070,A,28-Mar-25
14167,5,5252,A,26-Nov-25
14173,5,7696,A,21-May-25
14189,5,2321,A,15-Jun-25
14192,5,1017,A,10-Feb-25
14204,5,1353,A,22-May-25
14238,5,5233,A,24-Apr-25
14249,5,5405,A,26-Aug-25
14302,5,7147,A,05-Oct-25
14364,5,3463,A,30-Apr-25
14414,5,651,A,10-Feb-25
14440,5,169,A,13-Jan-25
14478,5,898,A,10-May-25
14496,5,7507,A,03-Jun-25
14499,5,41,A,06-May-25
14521,5,7209,A,13-Apr-25
14540,5,6087,A,18-Sep-25
14547,5,855,A,02-Jul-25
14574,5,4494,A,21-Aug-25
14616,5,427,A,02-Jan-26
14636,5,489,A,15-Nov-25
14643,5,326,A,15-Oct-25
14658,5,3887,A,16-Nov-25
14710,5,4504,A,29-Jun-25
14716,5,4669,A,10-Mar-25
14781,5,2750,A,26-Jul-25
14810,5,1164,A,24-Oct-25
14815,5,7931,A,15-Mar-25
14833,5,5176,A,07-Feb-25
14851,5,3085,A,08-Oct-25
14884,5,7451,A,24-Mar-25
14895,5,761,A,16-Jun-25
14897,5,7342,A,13-Jan-26
14898,5,3963,A,09-Jan-25
14958,5,1335,A,08-Apr-25
14965,5,1233,A,01-Apr-25
14990,5,3396,A,06-Aug-25
15004,5,2109,A,04-Nov-25
15011,5,7645,A,12-Feb-25
15033,5,1048,A,28-Apr-25
15039,5,3679,A,17-Jan-26
15067,5,6479,A,02-Feb-25
15072,5,6057,A,01-Aug-25
15078,5,1278,A,12-Feb-25
15085,5,4708,A,05-Jan-25
15128,5,377,A,24-Oct-25
15214,5,4510,A,02-Feb-25
15307,5,2321,A,25-Oct-25
15310,5,3641,A,24-Dec-25
15333,5,4582,A,08-Aug-25
15345,5,5490,A,31-Mar-25
15375,5,6537,A,02-Feb-25
15394,5,5422,A,12-Oct-25
15396,5,1421,A,28-Jan-25
15461,5,7521,A,07-Mar-25
15482,5,5290,A,04-Jun-25
15530,5,7607,A,04-Nov-25
15551,5,687,A,16-Aug-25
15562,5,3250,A,27-Nov-25
15573,5,3620,A,27-Dec-25
15576,5,1741,A,09-Sep-25
15587,5,1904,A,03-Nov-25
15590,5,4196,A,15-Jul-25
15615,5,6324,A,01-Jan-26
15618,5,3485,A,08-Feb-25
15635,5,2838,A,21-Mar-25
15641,5,1510,A,18-Nov-25
15696,5,7191,A,31-Jan-25
15702,5,606,A,20-Nov-25
15716,5,3578,A,07-Jul-25
15757,5,6957,A,11-Apr-25
15768,5,6184,A,25-Nov-25
15791,5,6249,A,17-Jun-25
15794,5,2515,A,22-Aug-25
15804,5,854,A,15-Feb-25
15810,5,5725,A,22-Apr-25
15815,5,7860,A,15-Oct-25
15833,5,1837,A,01-Sep-25
15836,5,6456,A,01-Jul-25
15859,5,7584,A,28-Aug-25
15866,5,4622,A,28-Feb-25
15945,5,2232,A,08-Sep-25
15989,5,3682,A,13-Aug-25
16034,5,5191,A,26-Aug-25
16042,5,5873,A,13-May-25
16057,5,643,A,04-Nov-25
16058,5,4481,A,17-Dec-25
16063,5,4277,A,02-Jul-25
16083,5,5191,A,29-May-25
16103,5,712,A,22-Nov-25
16105,5,4721,A,13-Jan-26
16126,5,2014,A,23-Mar-25
16210,5,5354,A,28-Jun-25
16238,5,4023,A,12-Jun-25
16246,5,6503,A,09-May-25
16265,5,460,A,13-Nov-25
16267,5,6984,A,10-Aug-25
16289,5,5558,A,11-Apr-25
16300,5,2451,A,04-Oct-25
16325,5,476,A,28-Nov-25
16341,5,2405,A,14-Nov-25
16348,5,3159,A,01-May-25
16371,5,2590,A,19-May-25
16384,5,2298,A,01-Dec-25
16403,5,4599,A,25-May-25
16434,5,1608,A,25-Jan-25
16450,5,2535,A,13-Feb-25
16513,5,1544,A,21-Apr-25
16518,5,3354,A,25-Aug-25
16602,5,2415,A,18-Apr-25
16608,5,2891,A,30-Aug-25
16615,5,5286,A,12-Nov-25
16640,5,333,A,04-Dec-25
16658,5,2651,A,27-Nov-25
16671,5,5350,A,22-Jul-25
16696,5,721,A,25-May-25
16821,5,6920,A,13-Mar-25
16871,5,6478,A,08-Nov-25
16880,5,6347,A,19-Feb-25
16882,5,4288,A,19-Oct-25
16893,5,426,A,20-Mar-25
16929,5,6466,A,24-Jun-25
17006,5,2544,A,19-Oct-25
17105,5,985,A,03-Jun-25
17150,5,7444,A,09-Aug-25
17167,5,5786,A,07-Jul-25
17174,5,1256,A,12-Aug-25
17210,5,2725,A,05-Mar-25
17240,5,5384,A,15-May-25
17265,5,5676,A,17-Oct-25
17276,5,3670,A,01-Mar-25
17302,5,5662,A,18-Apr-25
17308,5,4804,A,07-Dec-25
17325,5,7224,A,14-May-25
17339,5,2989,A,03-Jan-25
17351,5,4331,A,19-Apr-25
17364,5,6135,A,21-Nov-25
17367,5,5758,A,23-Nov-25
17376,5,4938,A,11-Aug-25
17411,5,5315,A,19-Mar-25
17451,5,5896,A,29-Oct-25
17488,5,612,A,14-Jan-26
17544,5,3124,A,03-Sep-25
17580,5,2529,A,25-May-25
17587,5,3940,A,22-Nov-25
17603,5,2960,A,05-Jan-26
17611,5,4398,A,06-Aug-25
17612,5,4559,A,24-Dec-25
17659,5,5425,A,26-Sep-25
17667,5,1754,A,13-Jul-25
17685,5,114,A,11-Jun-25
17724,5,3579,A,05-Sep-25
17747,5,1125,A,14-May-25
17788,5,6755,A,22-Oct-25
17863,5,7960,A,01-Mar-25
17865,5,1683,A,21-Jan-25
17902,5,3901,A,19-Oct-25
17975,5,1893,A,01-Feb-25
18045,5,6797,A,16-Jun-25
18061,5,7277,A,30-Jul-25
18085,5,6002,A,16-Feb-25
18103,5,7369,A,19-May-25
18131,5,2183,A,26-Sep-25
18136,5,7848,A,25-Feb-25
18165,5,1467,A,20-Feb-25
18169,5,5289,A,25-Sep-25
18225,5,2545,A,15-Mar-25
18226,5,6799,A,22-Nov-25
18256,5,7541,A,08-Mar-25
18258,5,1353,A,17-Nov-25
18259,5,7391,A,27-Jan-25
18277,5,823,A,08-Jun-25
18279,5,5724,A,29-May-25
18290,5,5963,A,25-Apr-25
18294,5,1667,A,24-Sep-25
18319,5,7316,A,17-Oct-25
18329,5,3064,A,16-Jun-25
18332,5,582,A,26-Mar-25
18361,5,3024,A,24-Dec-25
18378,5,97,A,10-Dec-25
18387,5,4146,A,19-May-25
18445,5,3939,A,14-Jul-25
18447,5,2672,A,04-May-25
18523,5,4665,A,13-Jan-25
18524,5,561,A,12-Feb-25
18526,5,6768,A,17-Jan-26
18527,5,1225,A,17-Mar-25
18583,5,3091,A,31-Jan-25
18590,5,4575,A,11-Dec-25
18622,5,59,A,20-Jan-25
18626,5,4729,A,26-Jun-25
18654,5,1101,A,05-Jan-25
18736,5,4254,A,19-Nov-25
18740,5,1629,A,05-Oct-25
18815,5,3775,A,09-Nov-25
18887,5,5109,A,17-Oct-25
18946,5,785,A,25-Aug-25
18975,5,3009,A,06-Nov-25
19031,5,3414,A,27-Jul-25
19098,5,2675,A,18-Jan-25
19104,5,1110,A,04-Dec-25
19139,5,2142,A,05-Dec-25
19222,5,3285,A,19-Aug-25
19224,5,1319,A,20-Nov-25
19228,5,7667,A,08-Apr-25
19317,5,242,A,20-Jan-25
19336,5,4820,A,25-Jul-25
19383,5,7568,A,07-Jun-25
19386,5,6951,A,01-Apr-25
19390,5,7520,A,24-Oct-25
19391,5,6021,A,09-Jun-25
19427,5,5244,A,10-Dec-25
19433,5,2639,A,16-Jul-25
19449,5,6342,A,12-Jan-25
19462,5,4624,A,19-Oct-25
19481,5,1333,A,17-Jul-25
19516,5,5238,A,06-Nov-25
19526,5,4302,A,24-Apr-25
19546,5,4839,A,24-Sep-25
19570,5,4024,A,15-Feb-25
19587,5,1525,A,31-Dec-25
19615,5,2128,A,23-Jan-25
19633,5,4738,A,01-May-25
19647,5,35,A,12-Jan-26
19701,5,7557,A,02-Aug-25
19732,5,1146,A,25-Oct-25
19771,5,6527,A,26-Jul-25
19793,5,452,A,30-Sep-25
19815,5,1003,A,05-Jun-25
19823,5,2272,A,30-Jul-25
19830,5,4232,A,01-Jul-25
19859,5,4146,A,23-Oct-25
19863,5,5579,A,13-Mar-25
19871,5,1611,A,30-Aug-25
19882,5,1802,A,04-Oct-25
19886,5,7050,A,14-Jul-25
19925,5,2463,A,27-Mar-25
19972,5,7152,A,31-Oct-25
19984,5,4454,A,05-Jul-25
24,1,6483,A,23-May-25
36,1,4553,A,03-Jun-25
58,1,5768,A,19-Dec-25
68,1,30,A,24-Jul-25
107,1,2042,A,24-Aug-25
117,1,1173,A,25-Jan-25
136,1,2351,A,06-Oct-25
178,1,7356,A,07-Jan-25
182,1,5008,A,29-Jun-25
199,1,2011,A,17-Jan-25
230,1,2302,A,01-Dec-25
274,1,2968,A,20-Mar-25
282,1,319,A,18-Jul-25
317,1,3638,A,22-Oct-25
371,1,1003,A,09-Sep-25
375,1,2768,A,06-Aug-25
407,1,5890,A,09-May-25
410,1,4042,A,27-Feb-25
440,1,6515,A,21-Aug-25
444,1,5175,A,27-Aug-25
469,1,165,A,01-Oct-25
503,1,4491,A,03-Jun-25
510,1,4772,A,17-Mar-25
573,1,7862,A,08-Jan-25
585,1,4661,A,31-Jul-25
588,1,7456,A,16-Jul-25
600,1,5236,A,03-Jan-26
628,1,5911,A,28-Oct-25
677,1,14,A,08-Sep-25
678,1,1738,A,14-Jan-26
705,1,3604,A,14-Jan-26
828,1,6346,A,05-Jan-26
833,1,5087,A,17-Oct-25
854,1,5521,A,05-Oct-25
867,1,5284,A,09-Jan-25
950,1,6519,A,04-Mar-25
1019,1,5126,A,09-Dec-25
1021,1,5711,A,01-May-25
1028,1,4645,A,17-Aug-25
1067,1,5624,A,17-Nov-25
1113,1,267,A,04-Mar-25
1131,1,6864,A,01-Feb-25
1183,1,421,A,24-Apr-25
1212,1,3623,A,24-Mar-25
1227,1,2396,A,02-Jul-25
1250,1,3008,A,02-Nov-25
1271,1,2035,A,04-Nov-25
1295,1,3968,A,02-Nov-25
1297,1,4647,A,21-Nov-25
1305,1,5357,A,21-Oct-25
1323,1,4122,A,24-Dec-25
1340,1,5024,A,15-Jan-26
1384,1,3412,A,23-Nov-25
1395,1,2387,A,15-Mar-25
1405,1,7999,A,28-Jul-25
1407,1,3903,A,03-Feb-25
1414,1,5875,A,03-Apr-25
1499,1,4049,A,10-May-25
1534,1,5054,A,12-Nov-25
1558,1,7853,A,13-Jul-25
1562,1,7829,A,10-Nov-25
1568,1,5631,A,12-Sep-25
1615,1,1649,A,19-Mar-25
1699,1,4555,A,26-Feb-25
1745,1,6787,A,29-Aug-25
1752,1,1599,A,25-Sep-25
1778,1,5070,A,08-Oct-25
1812,1,2768,A,27-Dec-25
1879,1,2166,A,27-Oct-25
1887,1,6287,A,10-Apr-25
1966,1,4113,A,15-Aug-25
1978,1,2694,A,19-Feb-25
1983,1,6154,A,14-Jan-25
1996,1,4888,A,25-May-25
2005,1,907,A,03-Jun-25
2019,1,6024,A,25-Nov-25
2049,1,1867,A,05-Aug-25
2057,1,4144,A,25-Jun-25
2135,1,2039,A,24-Nov-25
2150,1,4490,A,30-Oct-25
2188,1,1938,A,11-May-25
2212,1,1326,A,06-Jan-26
2255,1,1383,A,28-Aug-25
2282,1,5825,A,19-Nov-25
2312,1,4036,A,18-Nov-25
2334,1,4954,A,03-Oct-25
2379,1,6566,A,05-Jul-25
2420,1,2170,A,28-Jan-25
2437,1,7458,A,06-Aug-25
2465,1,2816,A,15-May-25
2477,1,4777,A,20-Jul-25
2523,1,1096,A,25-Aug-25
2526,1,608,A,31-May-25
2535,1,3474,A,05-Aug-25
2622,1,701,A,21-Oct-25
2625,1,2083,A,14-Oct-25
2628,1,3553,A,31-Oct-25
2632,1,6703,A,05-Jan-25
2635,1,2142,A,28-Apr-25
2642,1,5342,A,16-May-25
2667,1,1881,A,31-Dec-25
2706,1,7007,A,18-Jan-25
2744,1,7986,A,26-Dec-25
2753,1,4303,A,23-Apr-25
2788,1,1676,A,24-Aug-25
2804,1,5350,A,14-Nov-25
2823,1,5803,A,07-Nov-25
2842,1,7035,A,22-Jan-25
2856,1,2334,A,01-Aug-25
2912,1,6918,A,27-Aug-25
2960,1,5508,A,29-May-25
2986,1,4542,A,08-Apr-25
2987,1,7804,A,18-Oct-25
3021,1,1435,A,19-Sep-25
3023,1,4885,A,09-Feb-25
3037,1,773,A,13-May-25
3061,1,1017,A,07-Oct-25
3093,1,5168,A,16-Aug-25
3157,1,258,A,26-Apr-25
3182,1,2963,A,23-Jul-25
3297,1,7375,A,31-Mar-25
3343,1,4836,A,15-Jan-25
3393,1,6876,A,15-Mar-25
3469,1,2550,A,30-Jan-25
3511,1,525,A,14-Feb-25
3540,1,1027,A,24-Dec-25
3566,1,2834,A,02-Apr-25
3606,1,3977,A,16-Jul-25
3635,1,2151,A,10-Nov-25
3688,1,338,A,31-Mar-25
3711,1,753,A,28-Nov-25
3713,1,4696,A,10-Aug-25
3727,1,1255,A,15-Jul-25
3732,1,3581,A,15-Jan-25
3753,1,1238,A,17-Apr-25
3760,1,5043,A,27-Aug-25
3779,1,1894,A,01-Feb-25
3791,1,1057,A,29-Jun-25
3815,1,243,A,19-Aug-25
3887,1,1382,A,01-Nov-25
3897,1,1875,A,21-Mar-25
3905,1,3807,A,10-Jun-25
3934,1,1908,A,26-Sep-25
3943,1,7370,A,10-Oct-25
4016,1,3472,A,04-Oct-25
4038,1,2314,A,07-Sep-25
4043,1,222,A,09-May-25
4058,1,4743,A,02-Jun-25
4067,1,3153,A,19-Feb-25
4108,1,5676,A,25-Oct-25
4115,1,5751,A,14-Mar-25
4132,1,6816,A,26-Mar-25
4143,1,3027,A,22-Feb-25
4147,1,356,A,22-Apr-25
4171,1,6354,A,13-Dec-25
4246,1,7873,A,19-Feb-25
4280,1,1637,A,14-Apr-25
4295,1,1886,A,22-Jan-25
4309,1,1801,A,21-Nov-25
4342,1,6903,A,06-Jun-25
4376,1,3607,A,04-Apr-25
4395,1,3357,A,24-Oct-25
4402,1,7398,A,17-Feb-25
4543,1,190,A,21-Aug-25
4553,1,510,A,12-Oct-25
4555,1,6030,A,07-Jan-25
4583,1,682,A,13-Jan-26
4593,1,4256,A,17-Dec-25
4594,1,5957,A,01-Apr-25
4645,1,3734,A,26-Jan-25
4647,1,3038,A,18-May-25
4660,1,875,A,24-Jun-25
4752,1,5092,A,13-Jul-25
4774,1,975,A,27-Oct-25
4775,1,381,A,25-Apr-25
4794,1,1527,A,10-Dec-25
4803,1,6918,A,03-Sep-25
4805,1,2620,A,22-Jan-25
4832,1,6298,A,21-Jan-25
4877,1,1366,A,28-Apr-25
4880,1,3509,A,13-Jan-25
4893,1,384,A,10-Aug-25
4926,1,4292,A,09-May-25
4936,1,4889,A,26-Sep-25
4951,1,537,A,09-Sep-25
4959,1,3570,A,03-Mar-25
5001,1,1840,A,18-Jan-25
5052,1,5951,A,09-Nov-25
5058,1,602,A,17-Sep-25
5070,1,3421,A,05-Feb-25
5104,1,7737,A,23-Sep-25
5180,1,5948,A,20-Dec-25
5186,1,1454,A,25-Oct-25
5203,1,7188,A,17-Feb-25
5236,1,3965,A,19-Jun-25
5270,1,2670,A,12-Oct-25
5272,1,5855,A,21-Apr-25
5273,1,4994,A,15-Jul-25
5299,1,5750,A,09-Jan-26
5303,1,57,A,17-Jun-25
5306,1,565,A,11-Dec-25
5308,1,3880,A,18-Jun-25
5323,1,3372,A,13-Feb-25
5351,1,2069,A,09-Jan-26
5380,1,438,A,26-Aug-25
5389,1,2365,A,25-Dec-25
5400,1,4934,A,23-Aug-25
5408,1,6114,A,23-Sep-25
5414,1,1360,A,10-Jun-25
5493,1,6663,A,29-Nov-25
5503,1,1778,A,27-Oct-25
5508,1,3045,A,30-Mar-25
5545,1,3874,A,31-Dec-25
5581,1,1890,A,15-Dec-25
5638,1,3134,A,02-Oct-25
5689,1,2576,A,06-May-25
5734,1,5214,A,02-May-25
5736,1,1424,A,26-Sep-25
5745,1,2289,A,26-Sep-25
5778,1,6667,A,23-Oct-25
5794,1,6445,A,03-Oct-25
5829,1,6735,A,07-Nov-25
5846,1,1421,A,08-Mar-25
5869,1,4795,A,20-Sep-25
5910,1,6688,A,29-Aug-25
5957,1,4481,A,03-Aug-25
6035,1,2855,A,16-Jun-25
6064,1,6234,A,16-Mar-25
6086,1,3539,A,12-Apr-25
6145,1,485,A,09-Sep-25
6146,1,5917,A,24-Sep-25
6214,1,463,A,26-Apr-25
6217,1,2706,A,27-Mar-25
6258,1,6040,A,11-Jan-26
6272,1,515,A,25-Dec-25
6281,1,1386,A,05-Oct-25
6288,1,6612,A,05-Jul-25
6337,1,2483,A,28-Sep-25
6343,1,4945,A,03-Dec-25
6356,1,5074,A,22-Sep-25
6358,1,5788,A,19-Nov-25
6362,1,1388,A,17-Apr-25
6390,1,649,A,05-May-25
6402,1,2009,A,07-May-25
6418,1,2061,A,25-May-25
6423,1,1654,A,08-Jul-25
6469,1,1501,A,09-Aug-25
6495,1,3037,A,05-Apr-25
6503,1,1754,A,05-May-25
6510,1,620,A,25-Nov-25
6515,1,5551,A,22-Sep-25
6542,1,5548,A,02-Jul-25
6612,1,1758,A,10-Dec-25
6639,1,5462,A,04-Jan-26
6670,1,6219,A,16-Apr-25
6674,1,3605,A,09-Sep-25
6689,1,4831,A,22-Nov-25
6720,1,7239,A,26-Apr-25
6823,1,1581,A,13-Sep-25
6864,1,7008,A,17-Sep-25
6916,1,2904,A,08-May-25
6935,1,843,A,27-Oct-25
6945,1,800,A,02-Jun-25
6954,1,1959,A,05-Feb-25
6973,1,2674,A,17-Jun-25
7026,1,7327,A,14-Aug-25
7027,1,805,A,26-Oct-25
7029,1,4877,A,18-Oct-25
7035,1,6823,A,10-Jul-25
7040,1,5850,A,14-Jan-25
7053,1,6915,A,06-Sep-25
7062,1,3316,A,05-Feb-25
7063,1,7054,A,07-Dec-25
7069,1,6529,A,16-May-25
7077,1,6587,A,07-Dec-25
7125,1,6681,A,17-Aug-25
7184,1,5835,A,08-Oct-25
7204,1,4268,A,22-May-25
7213,1,1201,A,12-Oct-25
7223,1,6038,A,06-Aug-25
7253,1,6584,A,19-Jun-25
7271,1,2165,A,14-Mar-25
7277,1,7541,A,30-Apr-25
7304,1,3105,A,12-Oct-25
7324,1,261,A,02-Aug-25
7346,1,612,A,16-Feb-25
7355,1,2996,A,06-Jun-25
7361,1,2510,A,22-Dec-25
7376,1,7103,A,07-Apr-25
7410,1,2483,A,10-Oct-25
7425,1,2038,A,13-Dec-25
7474,1,3800,A,01-Mar-25
7489,1,5963,A,14-Jan-25
7501,1,440,A,15-Mar-25
7524,1,3031,A,22-Apr-25
7525,1,3557,A,05-Feb-25
7555,1,7007,A,21-Jul-25
7599,1,6288,A,19-Feb-25
7606,1,3190,A,10-Sep-25
7630,1,2680,A,28-Dec-25
7635,1,3175,A,19-Aug-25
7652,1,3365,A,22-Mar-25
7673,1,2846,A,09-Nov-25
7764,1,4601,A,30-Nov-25
7767,1,1192,A,17-Jan-26
7769,1,1133,A,22-Feb-25
7780,1,4594,A,23-Sep-25
7805,1,935,A,03-Feb-25
7822,1,7236,A,27-Jun-25
7854,1,7140,A,01-Jan-26
7870,1,161,A,16-Jun-25
7891,1,954,A,15-Jul-25
7932,1,7970,A,30-Jan-25
7951,1,7587,A,27-Jul-25
7974,1,1603,A,19-Mar-25
7981,1,80,A,20-Jul-25
7986,1,4470,A,20-Nov-25
7991,1,5776,A,14-Feb-25
7998,1,714,A,08-Aug-25
8045,1,7067,A,06-Nov-25
8071,1,3632,A,26-Oct-25
8118,1,6498,A,03-Dec-25
8146,1,810,A,23-Apr-25
8157,1,3940,A,19-Jun-25
8179,1,7275,A,14-Jul-25
8189,1,2926,A,15-Sep-25
8243,1,7288,A,20-Sep-25
8290,1,7850,A,09-Jan-26
8316,1,1708,A,20-Jul-25
8368,1,1476,A,22-Oct-25
8378,1,7529,A,05-Jan-26
8413,1,6529,A,30-Jan-25
8417,1,2697,A,07-Dec-25
8459,1,4823,A,21-Oct-25
8460,1,1752,A,03-Jan-25
8470,1,6776,A,08-Jun-25
8473,1,7214,A,31-Oct-25
8497,1,3828,A,13-Sep-25
8522,1,2662,A,07-Oct-25
8557,1,2763,A,31-Aug-25
8560,1,3508,A,20-Jan-25
8621,1,2064,A,13-Jan-26
8643,1,1140,A,01-Jul-25
8648,1,1551,A,06-Oct-25
8670,1,6132,A,05-Dec-25
8676,1,6030,A,20-Aug-25
8685,1,100,A,15-Apr-25
8690,1,7294,A,05-Apr-25
8701,1,4826,A,06-Aug-25
8732,1,6053,A,20-Mar-25
8743,1,7469,A,13-Jan-25
8789,1,44,A,01-Dec-25
8813,1,3839,A,12-Jun-25
8814,1,5832,A,27-Oct-25
8860,1,1240,A,22-Jul-25
8876,1,942,A,11-Dec-25
8879,1,3228,A,13-Mar-25
8885,1,2070,A,17-Oct-25
8971,1,5241,A,04-Feb-25
8981,1,3586,A,08-Jun-25
8999,1,6418,A,03-Jan-25
9042,1,4503,A,12-Sep-25
9055,1,3560,A,08-Jun-25
9076,1,4381,A,11-Oct-25
9157,1,5766,A,01-Sep-25
9166,1,7312,A,07-Feb-25
9169,1,1880,A,18-Oct-25
9253,1,546,A,23-Feb-25
9283,1,4378,A,23-Aug-25
9299,1,5776,A,05-Oct-25
9319,1,1677,A,14-Sep-25
9329,1,6592,A,27-Apr-25
9354,1,4036,A,18-Jun-25
9413,1,7583,A,17-Jul-25
9418,1,7606,A,22-Feb-25
9420,1,7874,A,19-Aug-25
9525,1,3523,A,15-Sep-25
9530,1,4262,A,25-Dec-25
9543,1,2949,A,20-May-25
9587,1,3382,A,15-Mar-25
9604,1,774,A,27-Feb-25
9645,1,7130,A,25-Aug-25
9669,1,2396,A,04-Dec-25
9701,1,2428,A,10-Jun-25
9726,1,5095,A,19-Feb-25
9727,1,975,A,28-Jun-25
9735,1,154,A,21-Apr-25
9753,1,3013,A,10-Sep-25
9754,1,2537,A,23-Dec-25
9766,1,2866,A,27-Mar-25
9828,1,6718,A,16-Jan-25
9866,1,4712,A,17-Jun-25
9868,1,7736,A,13-Dec-25
9889,1,6800,A,18-Dec-25
9913,1,720,A,21-Jan-25
9948,1,2823,A,14-Jan-25
9986,1,669,A,05-Nov-25
10007,1,4146,A,29-Mar-25
10014,1,3969,A,18-May-25
10029,1,1411,A,26-Aug-25
10073,1,3108,A,08-Mar-25
10101,1,3793,A,25-Jul-25
10103,1,2290,A,04-Dec-25
10144,1,7352,A,02-Jan-26
10153,1,398,A,10-Jun-25
10164,1,2070,A,29-Jun-25
10170,1,4652,A,05-Jan-25
10181,1,850,A,21-Mar-25
10189,1,5295,A,19-Aug-25
10198,1,2968,A,11-Jan-25
10240,1,2911,A,04-Apr-25
10243,1,7136,A,27-Nov-25
10262,1,5223,A,23-Apr-25
10277,1,4968,A,23-Jan-25
10309,1,968,A,03-Jun-25
10310,1,3854,A,09-Apr-25
10330,1,7976,A,22-Apr-25
10347,1,5845,A,06-Oct-25
10348,1,764,A,23-Mar-25
10350,1,4164,A,20-Jul-25
10381,1,307,A,22-Mar-25
10391,1,5411,A,09-Sep-25
10399,1,4107,A,15-Dec-25
10415,1,1347,A,03-Sep-25
10449,1,5104,A,06-Nov-25
10478,1,2179,A,13-Feb-25
10522,1,6524,A,12-Jan-26
10530,1,6529,A,05-Jan-26
10536,1,6529,A,17-Jan-26
10567,1,4545,A,16-Jan-25
10576,1,6353,A,24-Nov-25
10585,1,5596,A,15-Mar-25
10592,1,1803,A,21-May-25
10605,1,3522,A,03-Nov-25
10610,1,6892,A,21-Jan-25
10676,1,2538,A,15-Dec-25
