usage_id,user_id,feature_id,usage_date,usage_count
20810,6966,23,09-12-2025,3
21199,1862,23,05-08-2025,3
21754,6146,23,01-08-2025,3
21885,6828,23,11-01-2026,3
21889,4015,23,08-10-2025,3
21893,2873,23,26-07-2025,3
21995,1191,23,27-12-2025,3
22078,984,23,03-04-2025,3
22117,26,23,23-08-2025,3
22129,6731,23,14-08-2025,3
22217,5021,23,25-07-2025,3
22250,3449,23,10-08-2025,3
22307,7363,23,06-06-2025,3
22493,4407,23,04-10-2025,3
22554,543,23,09-01-2025,3
22885,5709,23,12-11-2025,3
23148,4374,23,18-01-2026,3
23245,6219,23,03-02-2025,3
23280,6891,23,28-10-2025,3
23357,5027,23,04-05-2025,3
23536,5292,23,04-06-2025,3
23557,6898,23,01-12-2025,3
23607,5830,23,24-08-2025,3
23637,6906,23,03-01-2026,3
23842,500,23,03-11-2025,3
23845,1038,23,11-01-2026,3
24063,7722,23,08-08-2025,3
24239,6761,23,14-08-2025,3
24274,3869,23,09-10-2025,3
24299,7674,23,16-05-2025,3
24552,2597,23,19-07-2025,3
25117,5119,23,09-03-2025,3
25164,7703,23,05-04-2025,3
25293,7196,23,01-02-2025,3
25454,1860,23,11-04-2025,3
25495,2945,23,22-06-2025,3
25586,2850,23,30-05-2025,3
25662,5186,23,25-02-2025,3
25869,7229,23,02-06-2025,3
25883,3195,23,05-09-2025,3
25941,272,23,01-10-2025,3
26063,6845,23,20-11-2025,3
26133,4164,23,26-06-2025,3
26248,7403,23,13-07-2025,3
26292,802,23,03-01-2026,3
26336,7075,23,25-08-2025,3
26590,6057,23,31-07-2025,3
26882,2535,23,09-11-2025,3
26905,7558,23,13-04-2025,3
27104,4881,23,24-07-2025,3
27140,3008,23,20-12-2025,3
27158,7949,23,15-02-2025,3
27223,4655,23,04-01-2025,3
27317,6648,23,15-04-2025,3
27437,4870,23,26-10-2025,3
27640,259,23,03-04-2025,3
91,677,17,30-11-2025,3
215,4581,17,06-07-2025,3
222,1318,17,09-07-2025,3
345,91,17,18-09-2025,3
370,1707,17,08-10-2025,3
499,1786,17,18-03-2025,3
572,7476,17,30-11-2025,3
882,7899,17,16-07-2025,3
892,1560,17,05-07-2025,3
1117,4600,17,07-04-2025,3
1120,7948,17,28-08-2025,3
1156,4568,17,01-06-2025,3
1256,3584,17,16-02-2025,3
1275,7898,17,14-11-2025,3
1550,1009,17,20-10-2025,3
1602,4089,17,04-01-2025,3
1662,154,17,12-05-2025,3
1746,7545,17,29-07-2025,3
1758,4022,17,24-05-2025,3
1762,1538,17,27-04-2025,3
1801,6633,17,13-04-2025,3
1818,3932,17,28-01-2025,3
1850,6527,17,17-04-2025,3
1867,4729,17,10-02-2025,3
1966,1766,17,20-05-2025,3
2328,3666,17,19-04-2025,3
2511,895,17,12-02-2025,3
2553,3433,17,28-03-2025,3
2615,3336,17,05-12-2025,3
2637,5387,17,19-09-2025,3
2756,6418,17,24-05-2025,3
3210,3254,17,06-02-2025,3
3253,6145,17,06-01-2026,3
3288,4820,17,18-08-2025,3
3344,4651,17,11-01-2025,3
3587,2946,17,26-03-2025,3
3797,1173,17,28-05-2025,3
3929,4089,17,25-05-2025,3
3983,121,17,23-09-2025,3
4087,3528,17,26-12-2025,3
4146,5794,17,09-01-2026,3
4260,5888,17,07-01-2026,3
4272,4363,17,08-12-2025,3
4506,7838,17,13-10-2025,3
4648,934,17,19-06-2025,3
4833,970,17,19-06-2025,3
4866,2863,17,19-08-2025,3
5221,6174,17,10-09-2025,3
5759,5423,17,09-11-2025,3
5785,3032,17,19-11-2025,3
5815,4728,17,10-04-2025,3
5934,6572,17,14-05-2025,3
5960,5808,17,25-03-2025,3
6019,1510,17,22-05-2025,3
6133,3404,17,18-12-2025,3
6259,2517,17,03-08-2025,3
6372,5495,17,03-12-2025,3
6395,4025,17,11-12-2025,3
6507,2845,17,14-05-2025,3
6709,1134,17,29-03-2025,3
6827,1454,17,28-03-2025,3
6904,5853,17,17-06-2025,3
6945,2819,17,17-01-2025,3
6981,7562,17,18-03-2025,3
7194,6570,17,14-08-2025,3
7347,266,17,24-11-2025,3
7372,3295,17,16-02-2025,3
7526,1630,17,11-09-2025,3
7818,1899,17,12-07-2025,3
7833,5705,17,09-06-2025,3
7867,5227,17,05-01-2026,3
7879,7798,17,01-09-2025,3
7988,6081,17,09-08-2025,3
8014,6380,17,16-12-2025,3
8045,5145,17,12-07-2025,3
8046,2848,17,13-11-2025,3
8089,729,17,17-11-2025,3
8214,300,17,11-01-2026,3
8387,2405,17,13-06-2025,3
8428,571,17,15-02-2025,3
8501,272,17,10-02-2025,3
8690,5903,17,07-11-2025,3
8716,2576,17,25-03-2025,3
8822,5901,17,11-01-2026,3
8842,260,17,04-01-2025,3
8857,3279,17,31-05-2025,3
8890,7294,17,17-11-2025,3
9031,1415,17,05-10-2025,3
9333,4761,17,11-06-2025,3
9404,7102,17,04-12-2025,3
9641,4402,17,21-09-2025,3
9714,5275,17,29-08-2025,3
9885,4256,17,07-12-2025,3
9916,2690,17,08-05-2025,3
9991,1022,17,14-11-2025,3
9993,1688,17,03-06-2025,3
10014,7997,17,02-01-2026,3
10041,6720,17,30-05-2025,3
10099,6642,17,22-06-2025,3
10211,6823,17,14-01-2026,3
10366,6760,17,07-08-2025,3
10396,6796,17,15-05-2025,3
10563,3425,17,04-11-2025,3
10649,6295,17,12-07-2025,3
10861,199,17,19-08-2025,3
11248,2386,17,21-07-2025,3
11280,1071,17,05-08-2025,3
11392,1540,17,22-07-2025,3
11523,7336,17,14-03-2025,3
11559,6721,17,19-07-2025,3
11560,7287,17,18-07-2025,3
11814,4403,17,08-12-2025,3
11932,3202,17,13-05-2025,3
12029,7536,17,23-07-2025,3
12132,3106,17,16-06-2025,3
12179,7696,17,16-11-2025,3
12308,7470,17,14-10-2025,3
12322,6659,17,21-04-2025,3
12514,372,17,23-02-2025,3
12516,6727,17,30-10-2025,3
12538,3520,17,02-03-2025,3
12635,438,17,29-01-2025,3
12700,6888,17,24-11-2025,3
12727,993,17,03-01-2026,3
12863,6799,17,06-01-2025,3
12869,3486,17,15-11-2025,3
12947,1233,17,12-08-2025,3
13002,1368,17,15-08-2025,3
13077,1321,17,05-02-2025,3
13203,341,17,28-05-2025,3
13212,6756,17,14-06-2025,3
13348,7583,17,14-07-2025,3
13401,886,17,22-12-2025,3
13476,534,17,30-03-2025,3
13555,592,17,15-02-2025,3
13585,4955,17,16-12-2025,3
13712,3578,17,26-05-2025,3
13968,3811,17,08-02-2025,3
13973,7014,17,03-02-2025,3
13989,1265,17,07-04-2025,3
14003,1363,17,01-06-2025,3
14078,6541,17,07-01-2026,3
14140,3928,17,09-02-2025,3
14377,1680,17,25-11-2025,3
14548,2258,17,17-08-2025,3
14884,1111,17,06-07-2025,3
15084,5232,17,15-08-2025,3
15131,2026,17,14-08-2025,3
15279,1972,17,06-02-2025,3
15404,4664,17,14-05-2025,3
15405,4862,17,28-11-2025,3
15410,170,17,13-07-2025,3
15414,4832,17,17-11-2025,3
15591,191,17,09-08-2025,3
15601,6981,17,20-02-2025,3
15609,1297,17,17-11-2025,3
15642,5627,17,22-08-2025,3
15645,7795,17,26-06-2025,3
15799,3490,17,30-05-2025,3
15858,4,17,29-01-2025,3
16056,3122,17,09-07-2025,3
16138,5099,17,20-12-2025,3
16150,2066,17,31-08-2025,3
16453,1374,17,05-03-2025,3
16498,6824,17,07-12-2025,3
16573,3624,17,17-12-2025,3
16649,2120,17,06-12-2025,3
16841,7293,17,30-08-2025,3
16853,7144,17,18-05-2025,3
16906,1844,17,01-01-2026,3
17043,3387,17,27-03-2025,3
17095,2860,17,15-05-2025,3
17195,6314,17,12-12-2025,3
17407,3136,17,14-07-2025,3
17539,6221,17,18-10-2025,3
17764,1575,17,11-01-2025,3
17788,6628,17,07-07-2025,3
18041,7964,17,15-01-2026,3
18130,836,17,15-08-2025,3
18301,7104,17,15-05-2025,3
18427,6918,17,19-08-2025,3
18502,7508,17,13-11-2025,3
18797,792,17,02-01-2025,3
19159,2441,17,10-06-2025,3
19187,3329,17,17-01-2025,3
19424,2728,17,17-04-2025,3
19530,7494,17,20-04-2025,3
19564,2414,17,20-07-2025,3
19570,2931,17,12-09-2025,3
19870,3242,17,15-12-2025,3
19968,3484,17,16-04-2025,3
20070,3902,17,07-06-2025,3
20209,6097,17,26-08-2025,3
20526,6843,17,29-10-2025,3
20584,2864,17,10-09-2025,3
20751,1800,17,14-01-2025,3
20894,7320,17,07-12-2025,3
20929,1085,17,02-01-2025,3
21103,3198,17,23-01-2025,3
21132,236,17,11-08-2025,3
21201,6625,17,10-08-2025,3
21243,1664,17,09-09-2025,3
21301,439,17,22-06-2025,3
21460,3255,17,22-11-2025,3
21553,276,17,21-09-2025,3
21574,6442,17,08-10-2025,3
21623,3913,17,16-06-2025,3
21745,5104,17,29-07-2025,3
21814,4756,17,16-05-2025,3
21910,4717,17,23-11-2025,3
21944,2687,17,21-07-2025,3
22009,1556,17,11-02-2025,3
22019,4071,17,23-12-2025,3
22098,3342,17,17-04-2025,3
22106,3463,17,28-08-2025,3
22223,5581,17,19-08-2025,3
22312,960,17,14-10-2025,3
22348,1476,17,04-02-2025,3
22478,320,17,06-12-2025,3
22565,3360,17,14-11-2025,3
22724,1367,17,01-08-2025,3
22726,6702,17,04-11-2025,3
22731,4716,17,20-07-2025,3
22813,674,17,22-03-2025,3
23020,4441,17,24-07-2025,3
23425,5259,17,06-09-2025,3
23773,1492,17,09-08-2025,3
23864,6435,17,13-05-2025,3
23963,7292,17,21-06-2025,3
24203,1820,17,28-07-2025,3
24212,3755,17,20-04-2025,3
24410,7122,17,12-08-2025,3
24434,854,17,08-06-2025,3
24526,5684,17,06-01-2026,3
24736,1634,17,21-02-2025,3
24809,4467,17,06-01-2025,3
24819,5247,17,20-09-2025,3
24889,679,17,20-07-2025,3
25191,1578,17,10-05-2025,3
25266,2135,17,08-06-2025,3
25312,316,17,10-07-2025,3
25415,2572,17,15-08-2025,3
25446,6946,17,29-01-2025,3
25526,549,17,23-09-2025,3
25565,626,17,19-09-2025,3
25609,6794,17,25-09-2025,3
25656,2513,17,12-03-2025,3
25692,5572,17,30-11-2025,3
25727,1317,17,22-12-2025,3
25797,5200,17,04-12-2025,3
25798,4834,17,14-08-2025,3
25858,6488,17,01-12-2025,3
25915,6745,17,07-05-2025,3
26002,1754,17,01-04-2025,3
26024,4547,17,11-02-2025,3
26166,1077,17,02-12-2025,3
26385,1323,17,28-07-2025,3
26393,1025,17,11-01-2026,3
26438,5883,17,01-08-2025,3
26604,93,17,06-05-2025,3
26656,7876,17,17-10-2025,3
26877,5700,17,18-10-2025,3
26891,7434,17,26-01-2025,3
27096,311,17,27-07-2025,3
27293,7509,17,14-07-2025,3
27404,1763,17,06-08-2025,3
27419,7251,17,04-12-2025,3
27534,4978,17,11-12-2025,3
27717,5482,17,06-11-2025,3
27812,1479,17,16-11-2025,3
71,6263,13,17-07-2025,5
78,6201,13,06-04-2025,5
148,7275,13,07-05-2025,5
231,5361,13,07-05-2025,5
232,5855,13,01-11-2025,5
350,7413,13,25-05-2025,5
363,7193,13,06-12-2025,5
577,3823,13,06-08-2025,5
691,4204,13,08-07-2025,5
723,4510,13,05-06-2025,5
740,738,13,08-10-2025,5
773,3351,13,12-11-2025,5
785,5372,13,03-01-2025,5
1206,2364,13,18-08-2025,5
1266,7370,13,18-05-2025,5
1299,5867,13,09-11-2025,5
1312,7019,13,13-05-2025,5
1316,3674,13,09-08-2025,5
1330,169,13,27-08-2025,5
1354,2457,13,10-02-2025,5
1457,351,13,20-11-2025,5
1478,7102,13,11-10-2025,5
1565,4118,13,26-03-2025,5
1575,1000,13,24-01-2025,5
1651,5473,13,18-10-2025,5
1702,6151,13,09-05-2025,5
1711,306,13,04-06-2025,5
2016,2938,13,17-03-2025,5
2214,2825,13,12-07-2025,5
2239,6713,13,07-09-2025,5
2273,312,13,05-06-2025,5
2473,5950,13,23-12-2025,5
2589,4756,13,22-12-2025,5
2757,6698,13,22-08-2025,5
2837,6426,13,18-03-2025,5
2948,4218,13,07-08-2025,5
3176,5912,13,22-01-2025,5
3289,4019,13,15-08-2025,5
3347,1271,13,05-02-2025,5
3350,6805,13,14-06-2025,5
3396,3881,13,16-02-2025,5
3420,1855,13,16-01-2026,5
3448,7736,13,11-04-2025,5
3498,6138,13,09-03-2025,5
3536,4782,13,17-04-2025,5
3585,3742,13,15-05-2025,5
3611,5997,13,09-06-2025,5
3670,5049,13,14-09-2025,5
4021,6416,13,06-05-2025,5
4478,7310,13,24-05-2025,5
4492,3263,13,02-08-2025,5
4722,5250,13,19-05-2025,5
4854,1051,13,03-10-2025,5
5068,7105,13,10-04-2025,5
5251,6782,13,24-12-2025,5
5399,7768,13,20-11-2025,5
5417,5767,13,06-01-2025,5
5872,3167,13,30-03-2025,5
6155,4842,13,12-01-2026,5
6584,6176,13,21-09-2025,5
6612,2455,13,06-02-2025,5
6719,3695,13,14-05-2025,5
6766,7992,13,29-12-2025,5
6809,3356,13,10-02-2025,5
6821,2630,13,07-01-2026,5
6935,5982,13,26-01-2025,5
7249,5704,13,24-09-2025,5
7705,5029,13,24-07-2025,5
7721,537,13,06-12-2025,5
7844,7351,13,25-01-2025,5
7884,774,13,12-07-2025,5
7997,599,13,20-07-2025,5
8016,7166,13,04-10-2025,5
8257,3325,13,03-12-2025,5
8675,5732,13,19-03-2025,5
8705,2646,13,18-03-2025,5
8902,968,13,08-08-2025,5
8920,4391,13,20-10-2025,5
8929,253,13,28-10-2025,5
8963,474,13,18-11-2025,5
9437,3865,13,08-06-2025,5
9532,5676,13,08-01-2025,5
9572,6254,13,29-07-2025,5
9826,6379,13,09-04-2025,5
9874,1870,13,26-10-2025,5
9906,3980,13,04-10-2025,5
10151,6643,13,05-11-2025,5
10551,4579,13,01-09-2025,5
10627,7791,13,11-05-2025,5
10639,7555,13,04-02-2025,5
10665,2186,13,05-01-2026,5
10742,7923,13,12-08-2025,5
10867,2746,13,28-06-2025,5
10911,4770,13,03-10-2025,5
11209,6788,13,25-07-2025,5
11216,6576,13,07-05-2025,5
11273,1567,13,21-03-2025,5
11396,6274,13,09-06-2025,5
11627,2646,13,26-06-2025,5
11667,850,13,27-03-2025,5
11800,3206,13,29-03-2025,5
11806,3011,13,25-10-2025,5
11807,5911,13,03-09-2025,5
11922,7404,13,25-05-2025,5
11973,1372,13,28-09-2025,5
12217,1541,13,30-01-2025,5
12539,4433,13,16-01-2026,5
12613,4073,13,01-04-2025,5
12618,7419,13,22-09-2025,5
12655,6705,13,11-07-2025,5
12920,6163,13,25-09-2025,5
13047,5255,13,14-02-2025,5
13164,7500,13,06-05-2025,5
13241,2476,13,06-01-2025,5
13505,1060,13,15-08-2025,5
13751,7413,13,25-11-2025,5
14314,3672,13,13-08-2025,5
14320,4804,13,15-01-2026,5
14514,7496,13,02-11-2025,5
14725,2152,13,03-01-2026,5
14788,2631,13,18-05-2025,5
14947,3386,13,03-06-2025,5
15195,5012,13,19-03-2025,5
15348,1904,13,08-11-2025,5
15472,608,13,07-10-2025,5
15622,558,13,16-01-2025,5
15701,4588,13,18-07-2025,5
15795,7938,13,29-07-2025,5
15956,3806,13,29-06-2025,5
16068,348,13,03-06-2025,5
16149,4532,13,09-01-2025,5
16488,2292,13,18-07-2025,5
16682,1882,13,02-02-2025,5
16931,1897,13,29-01-2025,5
16938,6707,13,24-10-2025,5
16959,7992,13,14-01-2026,5
17029,5336,13,10-11-2025,5
17054,1432,13,17-12-2025,5
17062,5412,13,08-07-2025,5
17315,1712,13,26-03-2025,5
17433,6650,13,29-04-2025,5
17547,6707,13,17-03-2025,5
17655,4346,13,17-09-2025,5
17682,813,13,21-02-2025,5
17690,4638,13,27-11-2025,5
17710,1786,13,14-11-2025,5
17820,6780,13,28-04-2025,5
17843,6324,13,29-01-2025,5
17854,784,13,08-11-2025,5
18065,1201,13,10-07-2025,5
18347,808,13,28-06-2025,5
18357,4149,13,05-01-2026,5
18854,5747,13,29-07-2025,5
18930,6349,13,12-01-2025,5
19051,3662,13,12-01-2026,5
19119,7343,13,17-02-2025,5
19273,4004,13,07-12-2025,5
19328,7771,13,29-05-2025,5
19429,5868,13,04-07-2025,5
19478,5843,13,29-12-2025,5
19604,2769,13,14-07-2025,5
19610,7442,13,04-05-2025,5
19627,2570,13,25-10-2025,5
19640,594,13,31-07-2025,5
19661,2876,13,06-01-2025,5
20135,4973,13,13-06-2025,5
20223,4949,13,29-09-2025,5
20233,3806,13,15-10-2025,5
20240,7211,13,13-07-2025,5
20244,572,13,19-04-2025,5
20354,7300,13,23-10-2025,5
20488,2386,13,30-07-2025,5
20648,6724,13,19-04-2025,5
20689,2399,13,14-11-2025,5
20789,2988,13,06-01-2026,5
20893,4267,13,25-06-2025,5
21065,3057,13,26-01-2025,5
21415,6182,13,22-09-2025,5
21668,1532,13,17-01-2025,5
21767,7700,13,29-09-2025,5
21788,4392,13,28-02-2025,5
21860,2056,13,18-01-2025,5
22052,1176,13,12-06-2025,5
22085,3892,13,06-07-2025,5
22178,3532,13,08-03-2025,5
22299,3652,13,24-08-2025,5
22422,2501,13,19-08-2025,5
22482,3940,13,23-02-2025,5
22489,6599,13,28-06-2025,5
22608,4442,13,02-05-2025,5
22723,2280,13,08-02-2025,5
22736,148,13,30-04-2025,5
23003,3595,13,19-06-2025,5
23031,5450,13,17-11-2025,5
23232,4204,13,10-01-2025,5
23389,1472,13,19-07-2025,5
23412,511,13,15-11-2025,5
23593,1819,13,02-06-2025,5
23688,5963,13,08-02-2025,5
23734,6828,13,22-10-2025,5
23762,5419,13,23-10-2025,5
23925,3118,13,02-02-2025,5
23935,2506,13,22-09-2025,5
23982,1320,13,10-04-2025,5
24087,1785,13,20-06-2025,5
24104,3071,13,01-10-2025,5
24220,2406,13,27-03-2025,5
24247,5765,13,02-06-2025,5
24417,6280,13,14-08-2025,5
24604,578,13,09-06-2025,5
24789,7897,13,06-11-2025,5
24916,7583,13,06-08-2025,5
25137,1458,13,28-12-2025,5
25233,786,13,18-04-2025,5
25481,2583,13,02-06-2025,5
25628,3429,13,22-02-2025,5
25832,4504,13,19-05-2025,5
25838,6254,13,10-02-2025,5
25916,6768,13,28-03-2025,5
26031,7574,13,15-07-2025,5
26317,2857,13,03-10-2025,5
26617,4319,13,16-08-2025,5
26636,5096,13,24-01-2025,5
26654,7397,13,07-05-2025,5
26685,6485,13,21-02-2025,5
26729,2211,13,06-02-2025,5
27006,23,13,26-02-2025,5
27047,4655,13,28-03-2025,5
27125,5032,13,06-11-2025,5
27149,7153,13,18-02-2025,5
27157,6247,13,22-10-2025,5
27161,2662,13,13-05-2025,5
27207,136,13,27-06-2025,5
27258,4999,13,07-03-2025,5
27445,7176,13,05-11-2025,5
27616,1720,13,07-09-2025,5
27648,3102,13,19-01-2025,5
27724,4452,13,17-07-2025,5
27746,3073,13,05-02-2025,5
27941,921,13,17-10-2025,5
2,6607,23,03-03-2025,5
223,3773,23,19-07-2025,5
241,6480,23,12-07-2025,5
279,1134,23,17-08-2025,5
437,5662,23,10-12-2025,5
635,5452,23,11-11-2025,5
867,4887,23,29-12-2025,5
952,1643,23,07-08-2025,5
960,4055,23,12-09-2025,5
985,674,23,10-01-2025,5
1022,5800,23,04-12-2025,5
1025,6998,23,28-02-2025,5
1146,5038,23,09-04-2025,5
1541,7229,23,05-01-2026,5
1699,7624,23,01-01-2026,5
1720,5000,23,15-04-2025,5
2065,5430,23,28-04-2025,5
2296,4877,23,28-03-2025,5
2375,1062,23,01-10-2025,5
2694,4895,23,15-05-2025,5
2764,5605,23,14-01-2026,5
2807,6075,23,15-01-2025,5
2823,750,23,27-06-2025,5
3006,6095,23,24-02-2025,5
3074,3953,23,18-01-2026,5
3161,252,23,25-12-2025,5
3504,3212,23,07-04-2025,5
3567,1229,23,30-03-2025,5
3623,6535,23,16-06-2025,5
3893,3710,23,03-08-2025,5
3961,3374,23,25-07-2025,5
3994,1973,23,25-12-2025,5
4116,3828,23,24-07-2025,5
4170,2269,23,07-01-2025,5
4242,4289,23,30-01-2025,5
4365,1687,23,23-03-2025,5
4429,4367,23,01-11-2025,5
4609,6081,23,14-11-2025,5
4647,1270,23,10-09-2025,5
4657,5471,23,03-06-2025,5
4662,7254,23,09-09-2025,5
4732,1651,23,05-01-2025,5
5108,1559,23,04-10-2025,5
5224,814,23,10-04-2025,5
5234,1690,23,02-06-2025,5
5415,1426,23,21-02-2025,5
5743,7592,23,12-10-2025,5
5767,388,23,16-09-2025,5
5795,6373,23,10-05-2025,5
5817,2179,23,02-01-2026,5
5938,1177,23,07-03-2025,5
5940,1745,23,26-03-2025,5
6028,1188,23,21-07-2025,5
6036,7992,23,24-05-2025,5
6163,3797,23,16-03-2025,5
6367,4971,23,17-11-2025,5
6389,2704,23,11-05-2025,5
6813,4127,23,31-12-2025,5
6903,6591,23,29-07-2025,5
6944,3648,23,12-01-2026,5
6961,7019,23,17-08-2025,5
7168,3855,23,16-04-2025,5
7310,1281,23,21-11-2025,5
7342,6793,23,20-01-2025,5
7386,3893,23,16-05-2025,5
7523,3764,23,27-08-2025,5
7635,6222,23,18-05-2025,5
7672,3937,23,08-12-2025,5
7762,5043,23,16-01-2025,5
7874,1217,23,16-06-2025,5
7876,3998,23,29-09-2025,5
8007,4110,23,24-05-2025,5
8062,4890,23,18-01-2025,5
8205,2997,23,16-02-2025,5
8399,5273,23,17-08-2025,5
8415,1934,23,25-01-2025,5
8434,5437,23,14-03-2025,5
8540,1046,23,10-11-2025,5
8665,6300,23,27-01-2025,5
8721,6499,23,03-04-2025,5
8893,4824,23,09-07-2025,5
9199,7709,23,01-08-2025,5
9248,5875,23,16-02-2025,5
9588,7726,23,22-03-2025,5
9642,7655,23,26-04-2025,5
9967,6202,23,17-09-2025,5
9989,4710,23,18-06-2025,5
10182,2957,23,29-04-2025,5
10293,2954,23,23-10-2025,5
10496,657,23,10-07-2025,5
10497,5306,23,18-12-2025,5
10502,1615,23,19-07-2025,5
10796,2325,23,19-11-2025,5
10914,3255,23,15-10-2025,5
11078,4671,23,23-01-2025,5
11123,2612,23,30-07-2025,5
11170,218,23,28-03-2025,5
11294,4248,23,08-06-2025,5
11473,501,23,24-03-2025,5
12129,2562,23,11-09-2025,5
12251,4428,23,11-08-2025,5
12318,5976,23,08-03-2025,5
12696,1674,23,11-12-2025,5
12735,3467,23,23-04-2025,5
12823,304,23,21-04-2025,5
12858,4315,23,15-02-2025,5
12902,236,23,30-07-2025,5
12905,2104,23,23-08-2025,5
12996,2538,23,26-12-2025,5
13012,5607,23,28-05-2025,5
13229,4527,23,15-08-2025,5
13283,753,23,28-06-2025,5
13557,4531,23,08-01-2025,5
13583,5971,23,27-05-2025,5
13610,5823,23,24-03-2025,5
14052,3400,23,01-09-2025,5
14118,7603,23,16-01-2026,5
14226,7407,23,15-05-2025,5
14441,7273,23,21-03-2025,5
14493,1885,23,20-09-2025,5
14532,5446,23,01-02-2025,5
14535,3503,23,17-03-2025,5
14615,1836,23,01-11-2025,5
14641,7296,23,09-12-2025,5
14720,3707,23,05-08-2025,5
14778,454,23,20-10-2025,5
14781,2573,23,27-11-2025,5
14877,1958,23,04-08-2025,5
14881,256,23,03-12-2025,5
14961,1702,23,29-03-2025,5
15224,6139,23,03-12-2025,5
15659,7571,23,30-06-2025,5
15689,7052,23,14-09-2025,5
15692,5496,23,05-12-2025,5
16037,7060,23,02-12-2025,5
16180,1125,23,21-01-2025,5
16235,969,23,07-01-2025,5
16392,529,23,26-01-2025,5
16650,2914,23,10-03-2025,5
16664,1366,23,18-11-2025,5
16821,2201,23,30-01-2025,5
16879,7861,23,08-08-2025,5
16894,580,23,20-09-2025,5
16937,3248,23,09-01-2026,5
17096,620,23,21-11-2025,5
17234,4417,23,28-01-2025,5
17262,7071,23,08-03-2025,5
17353,658,23,05-06-2025,5
17390,6399,23,20-07-2025,5
17517,7956,23,02-10-2025,5
17767,6560,23,08-04-2025,5
17983,6975,23,16-11-2025,5
18025,5453,23,01-08-2025,5
18138,1335,23,18-01-2026,5
18617,910,23,30-03-2025,5
18642,4854,23,29-01-2025,5
18750,5505,23,23-05-2025,5
18822,3032,23,26-03-2025,5
18851,338,23,31-01-2025,5
18869,5261,23,26-09-2025,5
19036,137,23,05-12-2025,5
19084,4306,23,26-12-2025,5
19154,7198,23,23-12-2025,5
19189,2122,23,01-07-2025,5
19397,2488,23,26-06-2025,5
19411,4386,23,14-02-2025,5
19659,7077,23,11-01-2025,5
19660,7249,23,07-04-2025,5
19905,7749,23,22-07-2025,5
19982,4895,23,22-11-2025,5
20034,2624,23,08-01-2026,5
20115,1993,23,11-10-2025,5
20585,1536,23,14-04-2025,5
20609,6271,23,04-06-2025,5
20654,3290,23,18-05-2025,5
20755,7479,23,15-05-2025,5
21177,4128,23,05-01-2025,5
21219,7930,23,22-08-2025,5
21690,1165,23,27-06-2025,5
21699,7260,23,17-12-2025,5
21851,165,23,18-01-2026,5
21865,3190,23,17-06-2025,5
22221,2196,23,16-10-2025,5
22319,3126,23,08-01-2026,5
22354,3271,23,07-08-2025,5
22418,3974,23,30-10-2025,5
22722,6311,23,15-07-2025,5
22778,397,23,12-03-2025,5
22834,6151,23,22-09-2025,5
22849,1353,23,08-06-2025,5
22902,7630,23,08-04-2025,5
22917,5534,23,26-04-2025,5
23164,6580,23,19-02-2025,5
23172,2581,23,02-03-2025,5
23327,3031,23,21-01-2025,5
23464,4130,23,25-11-2025,5
23523,2213,23,03-03-2025,5
23564,5953,23,11-07-2025,5
23649,4084,23,05-02-2025,5
23700,7425,23,14-01-2025,5
24027,1899,23,24-11-2025,5
24032,2919,23,02-12-2025,5
24115,4447,23,10-08-2025,5
24217,3485,23,15-01-2026,5
24565,6176,23,25-05-2025,5
25097,1255,23,04-12-2025,5
25100,118,23,01-06-2025,5
25294,4075,23,11-06-2025,5
25389,5902,23,02-07-2025,5
25432,7671,23,31-01-2025,5
25603,4019,23,12-12-2025,5
25682,6753,23,06-10-2025,5
25891,7718,23,20-09-2025,5
25944,6084,23,11-02-2025,5
25978,4653,23,23-10-2025,5
26080,7936,23,25-02-2025,5
26091,776,23,02-09-2025,5
26312,7658,23,07-05-2025,5
26351,6275,23,07-01-2026,5
26355,669,23,03-03-2025,5
26468,5499,23,02-02-2025,5
26518,6680,23,05-02-2025,5
26615,7368,23,30-04-2025,5
26770,3491,23,13-09-2025,5
27279,6631,23,11-03-2025,5
27295,517,23,13-04-2025,5
27336,6356,23,13-06-2025,5
27354,4938,23,21-07-2025,5
27500,1737,23,31-03-2025,5
27622,631,23,20-08-2025,5
27807,205,23,25-12-2025,5
27817,6049,23,02-07-2025,5
27875,3018,23,28-02-2025,5
27878,4553,23,13-03-2025,5
140,4451,6,10-09-2025,5
245,6810,6,08-02-2025,5
271,3971,6,03-11-2025,5
274,7356,6,07-12-2025,5
536,550,6,07-01-2026,5
906,5438,6,19-06-2025,5
957,5673,6,09-01-2025,5
978,7891,6,08-02-2025,5
1005,4592,6,09-02-2025,5
1054,3624,6,22-05-2025,5
1203,1842,6,04-05-2025,5
1204,1208,6,03-01-2026,5
1653,3823,6,10-10-2025,5
1698,1047,6,07-10-2025,5
1891,2115,6,03-05-2025,5
2289,3277,6,03-05-2025,5
2440,3242,6,14-01-2025,5
2513,6781,6,30-10-2025,5
2631,1281,6,26-10-2025,5
2739,2971,6,15-04-2025,5
3106,5747,6,10-05-2025,5
3225,2264,6,12-11-2025,5
3352,815,6,11-03-2025,5
3516,1316,6,13-06-2025,5
3555,2157,6,13-02-2025,5
3932,5341,6,25-07-2025,5
4079,7714,6,13-05-2025,5
4147,2285,6,30-03-2025,5
4256,4719,6,30-05-2025,5
4453,6975,6,17-11-2025,5
