user_id,signup_date,country,city,gender,age_group,Sort_Age_Group,acquisition_channel,device_type,is_active
1405,17-Jan-25,USA,Seattle,Male,35-44,3,Paid Search,Android,True
1409,17-Mar-25,USA,Austin,Female,35-44,3,Social,Android,True
1410,28-Mar-25,USA,Los Angeles,Male,35-44,3,Social,Android,True
1427,15-Feb-25,USA,Los Angeles,Female,35-44,3,App Store,Android,True
1435,19-Oct-25,USA,Austin,Other,35-44,3,Influencer,Android,True
1448,15-Aug-25,USA,Seattle,Female,35-44,3,Organic Search,iOS,True
1460,27-Aug-25,USA,San Francisco,Male,35-44,3,Organic Search,iOS,True
1474,02-Mar-25,USA,Boston,Female,35-44,3,Paid Search,Android,True
1503,22-Mar-25,USA,Chicago,Male,35-44,3,Social,Android,True
1521,27-Mar-25,USA,Seattle,Female,35-44,3,Referral,Android,False
1527,17-May-25,USA,Seattle,Male,35-44,3,Influencer,Web,True
1544,08-Apr-25,USA,Miami,Female,35-44,3,Paid Search,Android,True
1579,29-Sep-25,USA,Seattle,Female,35-44,3,Direct,Android,True
1603,20-Oct-25,USA,Austin,Male,35-44,3,Direct,Android,True
1633,29-Aug-25,USA,Miami,Female,35-44,3,Referral,iOS,True
1665,08-Apr-25,USA,San Francisco,Male,35-44,3,Organic Search,iOS,True
1681,04-May-25,USA,San Francisco,Male,35-44,3,Direct,Web,True
1710,27-May-25,USA,Austin,Female,35-44,3,Social,iOS,True
1753,21-Aug-25,USA,Los Angeles,Female,35-44,3,Email,Android,False
1762,22-Nov-25,USA,Austin,Female,35-44,3,Organic Search,Web,True
1776,07-Aug-25,USA,Seattle,Male,35-44,3,Social,Web,True
1807,08-Feb-25,USA,New York,Male,35-44,3,Organic Search,iOS,True
1809,10-Jan-26,USA,Austin,Male,35-44,3,Influencer,iOS,True
1830,27-May-25,USA,Seattle,Male,35-44,3,Email,iOS,True
1867,17-Jan-26,USA,Miami,Male,35-44,3,Influencer,Web,True
1887,05-Apr-25,USA,Chicago,Male,35-44,3,Referral,iOS,True
1939,10-Feb-25,USA,Miami,Female,35-44,3,Paid Search,iOS,True
1962,28-Dec-25,USA,Austin,Female,35-44,3,Direct,Android,True
1980,15-Oct-25,USA,Miami,Female,35-44,3,Social,iOS,True
2017,20-Dec-25,USA,San Francisco,Other,35-44,3,Paid Search,iOS,True
2031,18-Jan-25,USA,Austin,Female,35-44,3,Email,Android,True
2039,28-Aug-25,USA,Boston,Female,35-44,3,Direct,Web,True
2093,24-Jun-25,USA,Miami,Female,35-44,3,App Store,Web,True
2102,26-Jul-25,USA,Miami,Female,35-44,3,Social,Android,True
2103,18-Apr-25,USA,Miami,Other,35-44,3,Organic Search,Web,True
2107,10-May-25,USA,San Francisco,Female,35-44,3,App Store,Android,True
2110,09-Oct-25,USA,Austin,Male,35-44,3,Influencer,Web,True
2152,06-Jun-25,USA,Seattle,Female,35-44,3,Direct,iOS,True
2161,29-Apr-25,USA,Boston,Male,35-44,3,Email,Android,True
2165,26-Jan-25,USA,Seattle,Other,35-44,3,Referral,Android,True
2181,10-Mar-25,USA,Austin,Female,35-44,3,App Store,Android,True
2247,09-Dec-25,USA,Chicago,Female,35-44,3,Paid Search,Web,True
2331,19-Feb-25,USA,Austin,Female,35-44,3,Referral,iOS,True
2358,11-Sep-25,USA,Austin,Male,35-44,3,App Store,Android,True
2372,07-Jul-25,USA,Boston,Female,35-44,3,Social,iOS,True
2381,19-Apr-25,USA,New York,Female,35-44,3,Referral,Web,True
2420,13-Oct-25,USA,New York,Male,35-44,3,Referral,Web,True
2443,14-Dec-25,USA,Chicago,Male,35-44,3,Paid Search,iOS,True
2448,26-Dec-25,USA,New York,Male,35-44,3,Direct,Web,True
2450,30-Dec-25,USA,Los Angeles,Male,35-44,3,Influencer,Android,False
2475,09-Jul-25,USA,Los Angeles,Male,35-44,3,App Store,Android,True
2515,05-Apr-25,USA,San Francisco,Male,35-44,3,Social,Android,True
2521,26-Aug-25,USA,San Francisco,Male,35-44,3,Influencer,Android,True
2536,31-Jan-25,USA,San Francisco,Male,35-44,3,Social,Android,True
2547,31-May-25,USA,New York,Female,35-44,3,Social,Android,True
2564,06-Jan-26,USA,San Francisco,Male,35-44,3,Social,Web,True
2566,21-Mar-25,USA,Seattle,Male,35-44,3,Referral,Android,False
2567,09-Sep-25,USA,Seattle,Male,35-44,3,Social,Android,True
2591,14-Jan-25,USA,San Francisco,Male,35-44,3,Email,Android,True
2615,07-Jul-25,USA,New York,Female,35-44,3,App Store,iOS,False
2658,20-Mar-25,USA,Chicago,Female,35-44,3,Organic Search,Web,True
2742,15-Oct-25,USA,Boston,Female,35-44,3,Paid Search,iOS,True
2747,01-Feb-25,USA,Los Angeles,Male,35-44,3,Direct,Android,True
2785,19-Dec-25,USA,Miami,Female,35-44,3,Referral,Android,True
2792,30-Jan-25,USA,Los Angeles,Male,35-44,3,Direct,Android,True
2854,17-Sep-25,USA,Miami,Male,35-44,3,Referral,Android,True
2905,09-Nov-25,USA,Miami,Female,35-44,3,Organic Search,iOS,False
2906,28-Apr-25,USA,Austin,Female,35-44,3,Organic Search,Web,True
2937,04-Feb-25,USA,Austin,Female,35-44,3,Email,Android,True
2938,29-Oct-25,USA,Miami,Female,35-44,3,Organic Search,Android,True
2947,11-Mar-25,USA,Seattle,Female,35-44,3,Direct,Android,True
2963,07-Jul-25,USA,Seattle,Male,35-44,3,Social,Web,True
2999,07-May-25,USA,Austin,Female,35-44,3,Organic Search,iOS,True
3013,23-Mar-25,USA,Los Angeles,Female,35-44,3,Paid Search,Web,True
3038,27-Mar-25,USA,Austin,Male,35-44,3,Paid Search,Android,True
3041,08-Apr-25,USA,San Francisco,Female,35-44,3,Referral,Web,True
3081,20-Aug-25,USA,Miami,Female,35-44,3,Paid Search,Web,True
3120,14-Apr-25,USA,Miami,Female,35-44,3,Email,iOS,True
3128,16-Sep-25,USA,Seattle,Female,35-44,3,App Store,Web,True
3166,21-Nov-25,USA,Austin,Male,35-44,3,Social,Android,True
3173,17-Jan-26,USA,New York,Female,35-44,3,Email,Android,True
3213,13-Dec-25,USA,Boston,Other,35-44,3,Organic Search,Android,False
3238,09-Nov-25,USA,Chicago,Male,35-44,3,Referral,Android,True
3318,02-Jul-25,USA,Los Angeles,Male,35-44,3,Direct,Android,True
3333,23-Dec-25,USA,San Francisco,Female,35-44,3,Referral,iOS,False
3372,14-Sep-25,USA,Los Angeles,Female,35-44,3,Paid Search,iOS,True
3414,29-Dec-25,USA,Miami,Female,35-44,3,Social,Android,False
3427,28-Feb-25,USA,New York,Female,35-44,3,Influencer,Android,True
3482,27-Nov-25,USA,New York,Male,35-44,3,Direct,Web,False
3494,27-Apr-25,USA,Miami,Male,35-44,3,Direct,iOS,True
3521,14-Mar-25,USA,Miami,Other,35-44,3,Direct,Web,True
3544,17-Oct-25,USA,New York,Male,35-44,3,Referral,Web,True
3546,07-Jan-25,USA,Chicago,Female,35-44,3,Organic Search,iOS,True
3566,31-Jan-25,USA,Los Angeles,Male,35-44,3,Referral,Web,True
3590,19-Jun-25,USA,Boston,Female,35-44,3,Social,Android,True
3602,28-Feb-25,USA,Chicago,Male,35-44,3,Referral,Android,True
3623,18-Jan-26,USA,Seattle,Male,35-44,3,Email,iOS,True
3636,09-Apr-25,USA,Seattle,Male,35-44,3,Paid Search,Android,True
3657,27-Apr-25,USA,San Francisco,Male,35-44,3,Direct,iOS,True
3674,06-Jan-26,USA,San Francisco,Male,35-44,3,Email,Android,True
3709,13-Aug-25,USA,Los Angeles,Male,35-44,3,Direct,iOS,True
3743,19-Jan-25,USA,Miami,Female,35-44,3,Referral,iOS,True
3749,30-Jan-25,USA,Miami,Female,35-44,3,App Store,Web,True
3766,13-Jun-25,USA,San Francisco,Female,35-44,3,Email,Web,True
3768,13-Jul-25,USA,Chicago,Female,35-44,3,Social,Web,True
3771,23-Jan-25,USA,Boston,Female,35-44,3,Social,iOS,True
3775,24-Dec-25,USA,New York,Male,35-44,3,Paid Search,iOS,True
3791,10-Jan-26,USA,Los Angeles,Female,35-44,3,Direct,Web,True
3854,07-May-25,USA,Chicago,Male,35-44,3,Influencer,Android,True
3856,27-Dec-25,USA,Seattle,Other,35-44,3,Direct,Web,True
3866,21-Oct-25,USA,Miami,Female,35-44,3,Referral,iOS,False
3872,21-Nov-25,USA,Miami,Female,35-44,3,Email,Android,True
3888,24-Mar-25,USA,Austin,Female,35-44,3,Referral,Web,True
3889,26-Jun-25,USA,Los Angeles,Female,35-44,3,Email,Android,True
3899,24-Jun-25,USA,New York,Male,35-44,3,App Store,Web,True
3901,01-Aug-25,USA,San Francisco,Female,35-44,3,Paid Search,iOS,True
3908,30-Sep-25,USA,Chicago,Female,35-44,3,Organic Search,Android,True
3918,11-Apr-25,USA,New York,Male,35-44,3,Organic Search,Web,True
3929,27-Dec-25,USA,Miami,Female,35-44,3,Referral,iOS,True
4005,14-Apr-25,USA,Miami,Female,35-44,3,App Store,Android,True
4033,03-Nov-25,USA,Boston,Female,35-44,3,Influencer,Android,True
4056,13-May-25,USA,New York,Male,35-44,3,Social,Android,False
4072,28-Oct-25,USA,Seattle,Female,35-44,3,App Store,iOS,True
4084,04-Aug-25,USA,New York,Female,35-44,3,App Store,Android,True
4123,10-Jun-25,USA,Miami,Male,35-44,3,Social,iOS,True
4153,17-Sep-25,USA,Seattle,Other,35-44,3,Direct,Android,True
4163,02-Sep-25,USA,Miami,Male,35-44,3,Paid Search,Android,True
4171,04-Apr-25,USA,San Francisco,Male,35-44,3,Email,iOS,True
4185,05-Feb-25,USA,Boston,Female,35-44,3,Direct,iOS,True
4192,09-Sep-25,USA,San Francisco,Female,35-44,3,Social,Android,True
4215,03-Apr-25,USA,Miami,Female,35-44,3,App Store,Android,True
4218,19-Nov-25,USA,Boston,Male,35-44,3,Referral,Web,True
4224,25-Dec-25,USA,New York,Female,35-44,3,Direct,Web,True
4248,15-Apr-25,USA,San Francisco,Female,35-44,3,Email,Android,True
4252,20-Dec-25,USA,Los Angeles,Female,35-44,3,Direct,Android,True
4266,07-Jul-25,USA,Seattle,Female,35-44,3,Organic Search,Android,True
4349,08-Feb-25,USA,Miami,Female,35-44,3,Influencer,Web,False
4380,20-Feb-25,USA,Seattle,Male,35-44,3,App Store,iOS,False
4403,06-Dec-25,USA,Miami,Female,35-44,3,Email,iOS,True
4409,18-Feb-25,USA,Seattle,Male,35-44,3,Direct,iOS,True
4445,16-Nov-25,USA,Austin,Female,35-44,3,App Store,iOS,True
4454,31-May-25,USA,San Francisco,Male,35-44,3,Direct,Android,True
4533,18-Oct-25,USA,Boston,Female,35-44,3,Social,iOS,True
4564,21-Aug-25,USA,Austin,Male,35-44,3,Paid Search,iOS,False
4577,14-Jan-26,USA,Miami,Female,35-44,3,Organic Search,Android,True
4580,22-Dec-25,USA,Austin,Female,35-44,3,Direct,Web,False
4604,10-Oct-25,USA,Miami,Male,35-44,3,Paid Search,iOS,True
4620,12-Jan-26,USA,New York,Male,35-44,3,Referral,Android,True
4628,31-May-25,USA,Austin,Male,35-44,3,App Store,iOS,True
4632,13-Aug-25,USA,Austin,Female,35-44,3,Paid Search,Android,True
4682,03-May-25,USA,New York,Male,35-44,3,Social,Web,True
4686,24-Apr-25,USA,Austin,Female,35-44,3,Email,Android,True
4715,12-Apr-25,USA,New York,Male,35-44,3,Direct,Android,True
4761,17-May-25,USA,Boston,Female,35-44,3,Paid Search,Android,True
4771,09-Nov-25,USA,San Francisco,Male,35-44,3,App Store,iOS,True
4796,23-Aug-25,USA,Austin,Male,35-44,3,Direct,iOS,True
4810,07-May-25,USA,Miami,Male,35-44,3,Email,Web,True
4858,29-Jan-25,USA,Miami,Male,35-44,3,Influencer,Web,True
4885,20-Aug-25,USA,Austin,Female,35-44,3,Paid Search,iOS,True
4894,27-Aug-25,USA,San Francisco,Male,35-44,3,Influencer,Web,True
4898,01-Dec-25,USA,Miami,Male,35-44,3,Paid Search,Web,True
4899,08-Aug-25,USA,Los Angeles,Male,35-44,3,Paid Search,Android,True
4907,14-Feb-25,USA,Miami,Female,35-44,3,App Store,Android,True
4918,25-Jul-25,USA,Los Angeles,Female,35-44,3,Referral,iOS,True
4956,28-Feb-25,USA,Miami,Female,35-44,3,Email,Android,True
4976,14-Apr-25,USA,Miami,Male,35-44,3,Influencer,Web,False
4985,27-Oct-25,USA,San Francisco,Male,35-44,3,Paid Search,Web,True
4993,12-Dec-25,USA,Los Angeles,Female,35-44,3,Paid Search,Web,False
4998,04-Jan-26,USA,New York,Female,35-44,3,Paid Search,Android,True
5049,15-Sep-25,USA,Los Angeles,Female,35-44,3,Email,iOS,True
5083,23-Aug-25,USA,Miami,Male,35-44,3,Paid Search,Android,True
5088,07-Dec-25,USA,Seattle,Female,35-44,3,Social,iOS,True
5093,09-Mar-25,USA,Los Angeles,Female,35-44,3,Email,Web,True
5097,19-Jan-25,USA,Austin,Male,35-44,3,App Store,Android,True
5103,17-Feb-25,USA,San Francisco,Male,35-44,3,Email,Android,True
5124,08-Jul-25,USA,San Francisco,Female,35-44,3,Email,Android,True
5143,23-May-25,USA,Boston,Female,35-44,3,Social,iOS,True
5220,16-Dec-25,USA,Chicago,Male,35-44,3,Email,Android,True
5243,20-Apr-25,USA,New York,Male,35-44,3,Direct,Android,True
5261,04-Dec-25,USA,Boston,Female,35-44,3,Paid Search,Android,False
5262,15-Jun-25,USA,New York,Male,35-44,3,Email,Web,True
5284,06-Mar-25,USA,Boston,Female,35-44,3,Direct,Android,False
5288,16-Apr-25,USA,San Francisco,Male,35-44,3,Organic Search,Web,False
5291,14-Aug-25,USA,San Francisco,Female,35-44,3,Direct,Android,True
5312,20-Jul-25,USA,Seattle,Male,35-44,3,App Store,Android,True
5325,12-Aug-25,USA,Seattle,Male,35-44,3,Social,Android,True
5353,06-Apr-25,USA,Los Angeles,Other,35-44,3,Email,iOS,True
5358,04-Jul-25,USA,Austin,Other,35-44,3,App Store,Web,True
5395,23-Jun-25,USA,Miami,Female,35-44,3,Organic Search,Android,False
5398,11-Nov-25,USA,Miami,Female,35-44,3,Email,Android,True
5424,03-Dec-25,USA,Chicago,Female,35-44,3,Direct,Android,True
5435,17-May-25,USA,Seattle,Female,35-44,3,Influencer,iOS,True
5447,20-May-25,USA,Los Angeles,Male,35-44,3,Organic Search,Android,True
5462,17-Dec-25,USA,San Francisco,Female,35-44,3,Social,Android,True
5469,12-Apr-25,USA,New York,Female,35-44,3,Direct,iOS,True
5496,09-Mar-25,USA,Chicago,Female,35-44,3,Referral,Web,False
5510,07-Jul-25,USA,Chicago,Male,35-44,3,App Store,Android,True
5606,22-Jul-25,USA,Austin,Male,35-44,3,Influencer,Web,True
5638,13-Apr-25,USA,Miami,Male,35-44,3,Referral,Android,True
5675,01-Jan-26,USA,Seattle,Female,35-44,3,Paid Search,Android,True
5700,30-Sep-25,USA,Seattle,Male,35-44,3,Direct,iOS,True
5704,13-Feb-25,USA,Miami,Female,35-44,3,Organic Search,Android,True
5710,10-Apr-25,USA,New York,Male,35-44,3,Paid Search,Web,True
5796,24-Oct-25,USA,Los Angeles,Male,35-44,3,Paid Search,iOS,True
5852,17-Jan-26,USA,Miami,Female,35-44,3,Paid Search,Android,True
5864,06-Jul-25,USA,Chicago,Male,35-44,3,App Store,Android,True
5871,25-Oct-25,USA,San Francisco,Female,35-44,3,Social,Android,True
5874,29-Nov-25,USA,San Francisco,Male,35-44,3,App Store,iOS,False
5916,16-Aug-25,USA,New York,Female,35-44,3,App Store,Android,False
5939,14-Nov-25,USA,Miami,Female,35-44,3,Referral,iOS,True
5972,15-May-25,USA,Chicago,Male,35-44,3,Email,Android,True
6029,01-Nov-25,USA,Los Angeles,Male,35-44,3,Paid Search,iOS,True
6063,12-Jan-25,USA,Chicago,Male,35-44,3,App Store,Android,True
6072,03-Oct-25,USA,Austin,Male,35-44,3,Paid Search,iOS,True
6075,07-Mar-25,USA,Seattle,Female,35-44,3,Email,Web,False
6125,17-Jul-25,USA,New York,Female,35-44,3,Direct,iOS,True
6224,30-Jul-25,USA,Austin,Female,35-44,3,Direct,Web,True
6228,28-Aug-25,USA,San Francisco,Other,35-44,3,Paid Search,iOS,True
6237,08-Feb-25,USA,Los Angeles,Male,35-44,3,Direct,iOS,True
6257,11-Jan-26,USA,San Francisco,Other,35-44,3,Direct,iOS,True
6286,02-May-25,USA,Chicago,Male,35-44,3,Paid Search,Web,True
6336,24-Aug-25,USA,Boston,Other,35-44,3,Referral,iOS,False
6416,27-Apr-25,USA,Chicago,Male,35-44,3,Organic Search,iOS,True
6450,17-Dec-25,USA,Miami,Male,35-44,3,Social,iOS,True
6485,28-Jun-25,USA,San Francisco,Male,35-44,3,App Store,Web,True
6517,12-Jan-26,USA,Seattle,Female,35-44,3,Organic Search,Android,True
6658,11-Apr-25,USA,Miami,Female,35-44,3,Paid Search,Web,True
6669,07-Feb-25,USA,San Francisco,Female,35-44,3,Direct,iOS,True
6674,16-Sep-25,USA,New York,Male,35-44,3,App Store,iOS,False
6699,09-May-25,USA,Chicago,Male,35-44,3,Email,Android,False
6772,04-Nov-25,USA,Boston,Male,35-44,3,Influencer,iOS,True
6779,13-Apr-25,USA,Miami,Male,35-44,3,Organic Search,Web,False
6817,14-Nov-25,USA,Los Angeles,Male,35-44,3,Referral,Web,True
6907,27-Jun-25,USA,Boston,Male,35-44,3,App Store,Android,True
6908,04-Mar-25,USA,Boston,Male,35-44,3,Referral,Android,False
6919,09-Apr-25,USA,New York,Male,35-44,3,Paid Search,Web,False
6940,19-Oct-25,USA,Miami,Female,35-44,3,Email,Android,True
6944,09-Jul-25,USA,Miami,Female,35-44,3,Social,Android,True
6987,02-Dec-25,USA,San Francisco,Female,35-44,3,Referral,Android,True
6995,28-May-25,USA,Boston,Male,35-44,3,Paid Search,Web,True
7006,10-Apr-25,USA,Chicago,Male,35-44,3,Paid Search,iOS,True
7074,12-Oct-25,USA,Miami,Female,35-44,3,Direct,iOS,True
7105,22-Apr-25,USA,San Francisco,Male,35-44,3,Direct,Android,True
7132,02-Dec-25,USA,Austin,Other,35-44,3,Direct,iOS,True
7141,23-Jan-25,USA,Seattle,Male,35-44,3,Social,Android,False
7146,11-Jun-25,USA,San Francisco,Female,35-44,3,Paid Search,Android,True
7220,13-Apr-25,USA,Los Angeles,Male,35-44,3,Direct,Android,True
7278,20-Nov-25,USA,San Francisco,Male,35-44,3,Influencer,Android,True
7384,18-Feb-25,USA,Chicago,Male,35-44,3,Influencer,iOS,False
7401,24-Jul-25,USA,New York,Male,35-44,3,Referral,Android,True
7416,10-Apr-25,USA,Austin,Male,35-44,3,Paid Search,iOS,True
7417,19-Mar-25,USA,Chicago,Male,35-44,3,App Store,Web,True
7491,02-Aug-25,USA,Los Angeles,Male,35-44,3,Paid Search,Android,True
7500,26-Nov-25,USA,New York,Female,35-44,3,Referral,Android,True
7547,30-Aug-25,USA,Austin,Male,35-44,3,Referral,Android,True
7550,23-Sep-25,USA,Los Angeles,Other,35-44,3,Organic Search,Android,True
7554,11-Mar-25,USA,San Francisco,Male,35-44,3,Direct,Android,True
7558,08-Feb-25,USA,Seattle,Female,35-44,3,Social,Web,False
7574,25-Jan-25,USA,Los Angeles,Female,35-44,3,Organic Search,Android,False
7578,26-Feb-25,USA,San Francisco,Female,35-44,3,Influencer,iOS,False
7594,18-Oct-25,USA,San Francisco,Male,35-44,3,Social,iOS,False
7665,04-Nov-25,USA,Boston,Female,35-44,3,App Store,iOS,True
7677,21-Dec-25,USA,Chicago,Female,35-44,3,App Store,Web,True
7679,23-May-25,USA,Los Angeles,Female,35-44,3,Social,Web,True
7692,25-Aug-25,USA,San Francisco,Male,35-44,3,App Store,iOS,True
7741,15-Mar-25,USA,San Francisco,Female,35-44,3,Referral,Web,False
7800,03-Aug-25,USA,Chicago,Other,35-44,3,Organic Search,Android,True
7805,27-Aug-25,USA,Boston,Female,35-44,3,Referral,Android,True
7854,06-Sep-25,USA,Los Angeles,Female,35-44,3,App Store,Android,True
7859,21-Nov-25,USA,San Francisco,Male,35-44,3,Paid Search,Android,True
7879,22-Sep-25,USA,Seattle,Male,35-44,3,Organic Search,iOS,True
7937,21-Jun-25,USA,Austin,Female,35-44,3,Paid Search,iOS,False
7942,17-Jul-25,USA,New York,Female,35-44,3,Direct,iOS,True
7960,15-Sep-25,USA,New York,Female,35-44,3,App Store,Web,True
7973,16-Jul-25,USA,San Francisco,Male,35-44,3,Paid Search,Web,False
325,18-Aug-25,USA,New York,Other,18-24,1,Social,iOS,True
409,15-Oct-25,USA,New York,Other,18-24,1,Organic Search,Android,True
917,08-Jan-25,USA,Los Angeles,Other,18-24,1,App Store,Android,True
1267,18-Feb-25,USA,Austin,Other,18-24,1,Direct,Web,True
1307,27-Jun-25,USA,Austin,Other,18-24,1,Referral,iOS,True
1522,07-Sep-25,USA,San Francisco,Other,18-24,1,Referral,Web,True
1563,03-Feb-25,USA,San Francisco,Other,18-24,1,App Store,Android,False
1682,07-Feb-25,USA,Los Angeles,Other,18-24,1,Email,Android,True
2101,02-Jan-26,USA,Los Angeles,Other,18-24,1,Social,iOS,True
2209,09-May-25,USA,New York,Other,18-24,1,Direct,iOS,True
2644,29-Jan-25,USA,San Francisco,Other,18-24,1,Organic Search,iOS,False
2648,10-Nov-25,USA,Miami,Other,18-24,1,Email,Android,True
2694,08-Aug-25,USA,New York,Other,18-24,1,Organic Search,iOS,True
3639,14-Apr-25,USA,Miami,Other,18-24,1,Email,Web,True
5208,08-Jan-26,USA,Miami,Other,18-24,1,Paid Search,iOS,True
5308,07-Aug-25,USA,New York,Other,18-24,1,Referral,Web,True
6008,14-Dec-25,USA,Miami,Other,18-24,1,Influencer,Web,True
6567,05-Nov-25,USA,Chicago,Other,18-24,1,Direct,Web,True
6749,17-Sep-25,USA,Los Angeles,Other,18-24,1,Referral,Web,True
7023,17-Sep-25,USA,Los Angeles,Other,18-24,1,Referral,Android,True
7622,06-Oct-25,USA,Chicago,Other,18-24,1,Direct,iOS,False
43,11-May-25,USA,Miami,Female,18-24,1,App Store,iOS,False
97,15-Jan-25,USA,Austin,Female,18-24,1,Paid Search,Android,True
214,23-Apr-25,USA,Austin,Female,18-24,1,Email,iOS,True
385,14-Apr-25,USA,Boston,Female,18-24,1,Paid Search,iOS,True
468,17-Oct-25,USA,Seattle,Female,18-24,1,Paid Search,Web,True
482,04-Sep-25,USA,Austin,Female,18-24,1,App Store,Web,False
507,21-Nov-25,USA,Miami,Female,18-24,1,Influencer,Android,True
510,29-Jun-25,USA,Los Angeles,Female,18-24,1,Email,iOS,True
534,06-Mar-25,USA,Chicago,Female,18-24,1,App Store,Android,True
621,13-May-25,USA,Austin,Female,18-24,1,Social,Android,True
634,07-Jan-25,USA,Austin,Female,18-24,1,Social,iOS,False
678,01-Jan-25,USA,San Francisco,Female,18-24,1,Direct,Android,True
683,08-Nov-25,USA,New York,Female,18-24,1,Organic Search,iOS,True
793,01-Jan-25,USA,Miami,Female,18-24,1,Direct,Android,True
846,13-May-25,USA,New York,Female,18-24,1,Organic Search,Android,True
979,06-Jan-25,USA,Los Angeles,Female,18-24,1,App Store,Android,True
1019,04-Apr-25,USA,Miami,Female,18-24,1,Organic Search,Android,True
1039,31-Mar-25,USA,Miami,Female,18-24,1,Paid Search,Web,True
1041,16-Nov-25,USA,Austin,Female,18-24,1,Referral,Web,True
1047,29-Nov-25,USA,Chicago,Female,18-24,1,Referral,iOS,True
1049,10-Jun-25,USA,Miami,Female,18-24,1,Email,Web,True
1130,06-Jun-25,USA,Los Angeles,Female,18-24,1,Direct,Android,True
1142,05-Jan-25,USA,Seattle,Female,18-24,1,Referral,Web,True
1196,11-Jan-26,USA,Los Angeles,Female,18-24,1,Paid Search,Android,True
1214,20-Apr-25,USA,Los Angeles,Female,18-24,1,Referral,Android,True
1250,12-Oct-25,USA,Boston,Female,18-24,1,Referral,Web,True
1464,03-Dec-25,USA,Seattle,Female,18-24,1,Organic Search,Android,True
1589,22-May-25,USA,Seattle,Female,18-24,1,Email,Web,True
1702,09-Feb-25,USA,Chicago,Female,18-24,1,Paid Search,Android,True
1711,02-Dec-25,USA,New York,Female,18-24,1,Influencer,Web,True
1815,10-May-25,USA,Los Angeles,Female,18-24,1,Email,Android,False
1819,27-Jan-25,USA,Boston,Female,18-24,1,Influencer,Web,True
1828,25-Mar-25,USA,New York,Female,18-24,1,Email,Web,True
1836,12-Jun-25,USA,Boston,Female,18-24,1,Social,Android,True
1859,12-Nov-25,USA,Boston,Female,18-24,1,Influencer,Web,True
1895,24-Sep-25,USA,San Francisco,Female,18-24,1,Social,Android,True
1971,27-May-25,USA,Boston,Female,18-24,1,Email,iOS,False
2053,14-Jan-25,USA,San Francisco,Female,18-24,1,Paid Search,Android,True
2091,01-May-25,USA,Austin,Female,18-24,1,Referral,Android,True
2114,04-Feb-25,USA,Boston,Female,18-24,1,Direct,Android,True
2119,10-Jun-25,USA,Miami,Female,18-24,1,Social,Android,True
2148,08-Jan-25,USA,Los Angeles,Female,18-24,1,Organic Search,iOS,True
2167,30-Oct-25,USA,Los Angeles,Female,18-24,1,Paid Search,Web,False
2252,21-Jan-25,USA,Chicago,Female,18-24,1,Organic Search,iOS,True
2309,21-May-25,USA,Chicago,Female,18-24,1,Influencer,iOS,True
2395,12-Nov-25,USA,Los Angeles,Female,18-24,1,Email,iOS,True
2398,27-Jan-25,USA,Austin,Female,18-24,1,Paid Search,iOS,True
2469,07-Dec-25,USA,Austin,Female,18-24,1,Paid Search,Android,True
2509,25-Jan-25,USA,Miami,Female,18-24,1,Organic Search,iOS,True
2525,27-Apr-25,USA,Seattle,Female,18-24,1,Direct,Android,False
2633,21-Jan-25,USA,Seattle,Female,18-24,1,App Store,Web,True
2796,08-Oct-25,USA,Los Angeles,Female,18-24,1,Direct,Android,True
2800,16-May-25,USA,Los Angeles,Female,18-24,1,Paid Search,iOS,True
2859,29-Apr-25,USA,Austin,Female,18-24,1,Organic Search,Android,True
3003,28-May-25,USA,Austin,Female,18-24,1,App Store,Web,True
3148,29-Oct-25,USA,New York,Female,18-24,1,Email,Web,True
3181,01-Mar-25,USA,Miami,Female,18-24,1,Referral,iOS,False
3279,11-Oct-25,USA,Austin,Female,18-24,1,Referral,Web,True
3288,01-May-25,USA,Seattle,Female,18-24,1,Direct,Web,True
3289,02-Oct-25,USA,Boston,Female,18-24,1,Influencer,Web,False
3356,07-Feb-25,USA,Chicago,Female,18-24,1,Email,iOS,False
3373,13-Mar-25,USA,Austin,Female,18-24,1,Organic Search,iOS,True
3396,26-Jun-25,USA,Austin,Female,18-24,1,App Store,Android,True
3401,04-Jan-26,USA,Seattle,Female,18-24,1,App Store,iOS,True
3509,03-Mar-25,USA,Los Angeles,Female,18-24,1,App Store,Android,True
3528,14-Jul-25,USA,San Francisco,Female,18-24,1,Social,Android,False
3589,06-Feb-25,USA,New York,Female,18-24,1,Organic Search,Android,True
3779,16-Sep-25,USA,Seattle,Female,18-24,1,Social,Android,True
3931,13-Jan-25,USA,Miami,Female,18-24,1,Email,iOS,True
3967,28-Apr-25,USA,Boston,Female,18-24,1,Direct,iOS,True
4022,01-Sep-25,USA,Los Angeles,Female,18-24,1,Paid Search,Android,True
4078,17-Dec-25,USA,Los Angeles,Female,18-24,1,Paid Search,Android,True
4098,05-Sep-25,USA,Miami,Female,18-24,1,Email,Web,True
4124,28-Jul-25,USA,Los Angeles,Female,18-24,1,Email,Android,False
4133,18-Jun-25,USA,New York,Female,18-24,1,App Store,iOS,True
4146,30-Mar-25,USA,New York,Female,18-24,1,Organic Search,Android,True
4216,23-Nov-25,USA,Chicago,Female,18-24,1,Organic Search,Web,True
4320,18-May-25,USA,Boston,Female,18-24,1,Email,Web,True
