subscription_id,user_id,plan_id,start_date,end_date,status,cancel_reason
11452,4789,4,23-12-2025,,active,NULL
11558,434,4,02-09-2025,,active,NULL
11560,1820,4,01-01-2025,,active,NULL
11597,6502,4,09-08-2025,,active,NULL
11609,6312,4,02-11-2025,,active,NULL
11652,4925,4,26-07-2025,,active,NULL
11672,1739,4,06-05-2025,,active,NULL
11674,1035,4,01-02-2025,,active,NULL
11700,4673,4,17-02-2025,,active,NULL
11706,1703,4,14-04-2025,,active,NULL
11728,618,4,04-01-2026,,active,NULL
11734,4967,4,19-03-2025,,active,NULL
11737,7436,4,04-03-2025,,active,NULL
11749,1686,4,20-02-2025,,active,NULL
11774,7660,4,29-01-2025,,active,NULL
11821,7701,4,25-04-2025,,active,NULL
11833,1017,4,31-08-2025,,active,NULL
11843,7831,4,07-06-2025,,active,NULL
11852,6620,4,17-11-2025,,active,NULL
11861,2111,4,02-11-2025,,active,NULL
11884,1646,4,25-11-2025,,active,NULL
11887,7803,4,01-02-2025,,active,NULL
11893,3188,4,29-10-2025,,active,NULL
11900,7266,4,08-01-2025,,active,NULL
11918,2232,4,14-11-2025,,active,NULL
11934,602,4,15-06-2025,,active,NULL
11975,6093,4,24-05-2025,,active,NULL
26,2570,5,12-10-2025,,active,NULL
34,2614,5,23-03-2025,,active,NULL
58,2196,5,03-01-2025,,active,NULL
78,3509,5,24-12-2025,,active,NULL
81,6408,5,30-01-2025,,active,NULL
151,2728,5,12-06-2025,,active,NULL
153,2429,5,01-07-2025,,active,NULL
159,7986,5,14-01-2025,,active,NULL
183,4257,5,03-06-2025,,active,NULL
185,4107,5,02-12-2025,,active,NULL
187,5564,5,19-05-2025,,active,NULL
214,360,5,15-10-2025,,active,NULL
265,7749,5,07-10-2025,,active,NULL
274,2494,5,03-02-2025,,active,NULL
280,7672,5,06-01-2025,,active,NULL
285,6060,5,10-08-2025,,active,NULL
294,4486,5,07-02-2025,,active,NULL
296,4385,5,27-09-2025,,active,NULL
305,1052,5,28-07-2025,,active,NULL
327,2262,5,29-07-2025,,active,NULL
387,3835,5,24-05-2025,,active,NULL
405,3177,5,04-08-2025,,active,NULL
417,1702,5,13-09-2025,,active,NULL
422,1893,5,15-03-2025,,active,NULL
434,5939,5,29-09-2025,,active,NULL
450,6796,5,22-09-2025,,active,NULL
458,5543,5,08-05-2025,,active,NULL
507,206,5,27-01-2025,,active,NULL
520,2806,5,30-06-2025,,active,NULL
523,771,5,24-08-2025,,active,NULL
539,1311,5,07-01-2025,,active,NULL
567,1451,5,17-08-2025,,active,NULL
604,4501,5,01-01-2025,,active,NULL
621,6611,5,20-09-2025,,active,NULL
637,1162,5,10-03-2025,,active,NULL
641,1970,5,17-01-2026,,active,NULL
658,5848,5,28-12-2025,,active,NULL
672,6086,5,04-12-2025,,active,NULL
679,169,5,15-04-2025,,active,NULL
713,4763,5,07-09-2025,,active,NULL
719,2017,5,31-12-2025,,active,NULL
728,7194,5,08-01-2025,,active,NULL
742,2552,5,19-12-2025,,active,NULL
857,6544,5,17-03-2025,,active,NULL
858,7212,5,07-09-2025,,active,NULL
861,5100,5,08-01-2026,,active,NULL
880,170,5,23-04-2025,,active,NULL
894,1393,5,09-01-2025,,active,NULL
898,1856,5,20-03-2025,,active,NULL
902,1142,5,24-03-2025,,active,NULL
907,5691,5,03-01-2026,,active,NULL
918,922,5,23-12-2025,,active,NULL
920,710,5,18-02-2025,,active,NULL
929,6801,5,17-10-2025,,active,NULL
988,2219,5,14-04-2025,,active,NULL
991,2060,5,08-08-2025,,active,NULL
1019,944,5,18-10-2025,,active,NULL
1029,1761,5,15-06-2025,,active,NULL
1047,5061,5,29-06-2025,,active,NULL
1121,6253,5,07-11-2025,,active,NULL
1124,1763,5,01-04-2025,,active,NULL
1133,2973,5,27-11-2025,,active,NULL
1196,6806,5,08-07-2025,,active,NULL
1200,4767,5,04-02-2025,,active,NULL
1204,1050,5,22-04-2025,,active,NULL
1243,1611,5,12-12-2025,,active,NULL
1259,3046,5,05-12-2025,,active,NULL
1263,7629,5,18-04-2025,,active,NULL
1277,6584,5,02-07-2025,,active,NULL
1281,6813,5,24-01-2025,,active,NULL
1282,4258,5,24-04-2025,,active,NULL
1291,6726,5,09-11-2025,,active,NULL
1349,4940,5,02-12-2025,,active,NULL
1373,2131,5,23-12-2025,,active,NULL
1413,6912,5,20-02-2025,,active,NULL
1415,4408,5,29-03-2025,,active,NULL
1430,4835,5,22-05-2025,,active,NULL
1440,2568,5,29-11-2025,,active,NULL
1442,2037,5,22-07-2025,,active,NULL
1443,4242,5,08-05-2025,,active,NULL
1474,7696,5,21-05-2025,,active,NULL
1478,3390,5,12-06-2025,,active,NULL
1498,7081,5,09-12-2025,,active,NULL
1499,4823,5,11-07-2025,,active,NULL
1504,1943,5,09-10-2025,,active,NULL
1525,6369,5,05-10-2025,,active,NULL
1539,1003,5,04-04-2025,,active,NULL
1544,2428,5,13-12-2025,,active,NULL
1562,2812,5,15-05-2025,,active,NULL
1567,2835,5,03-07-2025,,active,NULL
1578,7547,5,01-08-2025,,active,NULL
1597,199,5,01-06-2025,,active,NULL
1609,6801,5,09-02-2025,,active,NULL
1618,4044,5,12-05-2025,,active,NULL
1629,6402,5,12-05-2025,,active,NULL
1641,7259,5,14-11-2025,,active,NULL
1691,716,5,15-01-2025,,active,NULL
1701,5728,5,26-06-2025,,active,NULL
1738,7318,5,18-08-2025,,active,NULL
1746,3349,5,12-05-2025,,active,NULL
1760,1044,5,07-02-2025,,active,NULL
1782,1348,5,04-05-2025,,active,NULL
1813,3609,5,11-07-2025,,active,NULL
1845,3879,5,13-12-2025,,active,NULL
1847,1210,5,06-05-2025,,active,NULL
1849,251,5,16-05-2025,,active,NULL
1885,4597,5,26-07-2025,,active,NULL
1916,2648,5,18-05-2025,,active,NULL
1930,3764,5,15-12-2025,,active,NULL
1935,3058,5,22-06-2025,,active,NULL
1960,6300,5,15-11-2025,,active,NULL
1984,4678,5,14-01-2025,,active,NULL
2002,42,5,07-06-2025,,active,NULL
2005,647,5,09-05-2025,,active,NULL
2052,360,5,24-08-2025,,active,NULL
2056,1866,5,26-01-2025,,active,NULL
2068,1952,5,09-05-2025,,active,NULL
2069,4396,5,19-05-2025,,active,NULL
2102,5770,5,16-10-2025,,active,NULL
2105,1416,5,26-10-2025,,active,NULL
2106,4610,5,14-02-2025,,active,NULL
2185,7424,5,18-05-2025,,active,NULL
2227,6635,5,27-08-2025,,active,NULL
2243,5106,5,14-12-2025,,active,NULL
2244,2361,5,16-04-2025,,active,NULL
2282,4921,5,12-03-2025,,active,NULL
2287,7756,5,21-11-2025,,active,NULL
2310,2899,5,18-07-2025,,active,NULL
2317,1332,5,06-02-2025,,active,NULL
2327,2366,5,14-06-2025,,active,NULL
2328,3114,5,07-05-2025,,active,NULL
2336,3269,5,13-05-2025,,active,NULL
2346,3791,5,06-10-2025,,active,NULL
2379,4119,5,18-06-2025,,active,NULL
2395,3169,5,26-05-2025,,active,NULL
2396,5148,5,02-04-2025,,active,NULL
2434,6814,5,29-04-2025,,active,NULL
2441,6087,5,01-12-2025,,active,NULL
2446,530,5,31-08-2025,,active,NULL
2465,4632,5,04-12-2025,,active,NULL
2475,1022,5,07-07-2025,,active,NULL
2493,6956,5,20-12-2025,,active,NULL
2528,6342,5,03-03-2025,,active,NULL
2540,2462,5,18-04-2025,,active,NULL
2545,7887,5,29-11-2025,,active,NULL
2569,479,5,22-06-2025,,active,NULL
2573,7459,5,24-04-2025,,active,NULL
2608,1761,5,10-01-2025,,active,NULL
2618,4559,5,28-10-2025,,active,NULL
2625,4710,5,24-01-2025,,active,NULL
2626,3204,5,13-08-2025,,active,NULL
2667,3526,5,08-08-2025,,active,NULL
2683,571,5,04-02-2025,,active,NULL
2781,7709,5,13-07-2025,,active,NULL
2784,4142,5,29-11-2025,,active,NULL
2809,3702,5,30-06-2025,,active,NULL
2814,2043,5,03-07-2025,,active,NULL
2819,7574,5,13-11-2025,,active,NULL
2834,1470,5,25-05-2025,,active,NULL
2848,7984,5,26-03-2025,,active,NULL
2852,2266,5,18-02-2025,,active,NULL
2860,3155,5,14-12-2025,,active,NULL
2869,7701,5,28-05-2025,,active,NULL
2885,4442,5,17-04-2025,,active,NULL
2895,2692,5,14-06-2025,,active,NULL
2898,4503,5,06-08-2025,,active,NULL
2909,5215,5,12-02-2025,,active,NULL
2913,2418,5,06-02-2025,,active,NULL
2916,3934,5,20-03-2025,,active,NULL
2931,6183,5,12-12-2025,,active,NULL
2939,6103,5,17-01-2026,,active,NULL
2982,5756,5,06-06-2025,,active,NULL
2985,6390,5,10-07-2025,,active,NULL
2991,2314,5,14-02-2025,,active,NULL
2997,5423,5,08-11-2025,,active,NULL
3002,3196,5,08-07-2025,,active,NULL
3007,5444,5,09-10-2025,,active,NULL
3026,2749,5,08-04-2025,,active,NULL
3073,1840,5,15-04-2025,,active,NULL
3083,3218,5,19-06-2025,,active,NULL
3088,6122,5,18-01-2026,,active,NULL
3105,4584,5,01-04-2025,,active,NULL
3112,248,5,13-06-2025,,active,NULL
3155,1293,5,20-12-2025,,active,NULL
3162,7376,5,30-11-2025,,active,NULL
3197,6830,5,23-08-2025,,active,NULL
3201,5420,5,29-09-2025,,active,NULL
3217,4530,5,02-10-2025,,active,NULL
3226,2513,5,27-02-2025,,active,NULL
3227,7246,5,03-12-2025,,active,NULL
3236,7694,5,02-12-2025,,active,NULL
3243,2001,5,09-06-2025,,active,NULL
3253,6256,5,03-03-2025,,active,NULL
3267,6734,5,04-12-2025,,active,NULL
3282,6508,5,22-08-2025,,active,NULL
3287,922,5,02-07-2025,,active,NULL
3291,5761,5,27-09-2025,,active,NULL
3294,3528,5,17-12-2025,,active,NULL
3305,1764,5,07-11-2025,,active,NULL
3311,5274,5,28-01-2025,,active,NULL
3331,5174,5,04-06-2025,,active,NULL
3334,1890,5,19-10-2025,,active,NULL
3336,1896,5,07-04-2025,,active,NULL
3402,5416,5,14-05-2025,,active,NULL
3425,2761,5,06-04-2025,,active,NULL
3460,3651,5,17-12-2025,,active,NULL
3491,3045,5,05-03-2025,,active,NULL
3504,792,5,17-06-2025,,active,NULL
3507,987,5,24-06-2025,,active,NULL
3529,1431,5,31-03-2025,,active,NULL
3535,1113,5,28-11-2025,,active,NULL
3538,7671,5,22-09-2025,,active,NULL
3558,4053,5,28-12-2025,,active,NULL
3561,5099,5,09-07-2025,,active,NULL
3562,2954,5,24-03-2025,,active,NULL
3590,7714,5,20-09-2025,,active,NULL
3598,6568,5,11-04-2025,,active,NULL
3621,3734,5,16-04-2025,,active,NULL
3653,3437,5,22-06-2025,,active,NULL
3682,4280,5,14-08-2025,,active,NULL
3689,3114,5,04-08-2025,,active,NULL
3696,4215,5,10-09-2025,,active,NULL
3708,6473,5,09-07-2025,,active,NULL
3715,5165,5,22-07-2025,,active,NULL
3750,4788,5,01-11-2025,,active,NULL
3764,1105,5,14-10-2025,,active,NULL
3781,632,5,02-06-2025,,active,NULL
3785,131,5,27-05-2025,,active,NULL
3796,1096,5,22-09-2025,,active,NULL
3798,2173,5,31-10-2025,,active,NULL
3802,84,5,24-11-2025,,active,NULL
3805,6854,5,07-04-2025,,active,NULL
3806,6876,5,21-06-2025,,active,NULL
3813,6034,5,17-01-2026,,active,NULL
3818,6307,5,08-12-2025,,active,NULL
3823,5334,5,12-09-2025,,active,NULL
3833,2371,5,18-09-2025,,active,NULL
3837,7982,5,17-03-2025,,active,NULL
3868,3177,5,07-01-2025,,active,NULL
3886,347,5,09-10-2025,,active,NULL
3897,6223,5,27-11-2025,,active,NULL
3900,4404,5,02-08-2025,,active,NULL
3926,5298,5,04-06-2025,,active,NULL
3934,4659,5,16-09-2025,,active,NULL
3956,6580,5,07-05-2025,,active,NULL
4011,5884,5,01-12-2025,,active,NULL
4019,3266,5,29-03-2025,,active,NULL
4023,853,5,24-09-2025,,active,NULL
4026,6375,5,27-02-2025,,active,NULL
4032,4149,5,12-02-2025,,active,NULL
4049,6274,5,29-05-2025,,active,NULL
4055,618,5,14-07-2025,,active,NULL
4066,1960,5,16-06-2025,,active,NULL
4070,7791,5,22-02-2025,,active,NULL
4082,4733,5,25-10-2025,,active,NULL
4093,1313,5,17-11-2025,,active,NULL
4111,5243,5,27-12-2025,,active,NULL
4118,1253,5,03-01-2026,,active,NULL
4119,1365,5,16-07-2025,,active,NULL
4128,5078,5,09-10-2025,,active,NULL
4140,1277,5,30-06-2025,,active,NULL
4159,3251,5,04-04-2025,,active,NULL
4193,1004,5,30-11-2025,,active,NULL
4199,2261,5,04-09-2025,,active,NULL
4202,2018,5,22-08-2025,,active,NULL
4212,1510,5,05-05-2025,,active,NULL
4223,3174,5,27-07-2025,,active,NULL
4227,7306,5,13-11-2025,,active,NULL
4234,3852,5,31-08-2025,,active,NULL
4238,5081,5,16-03-2025,,active,NULL
4248,6728,5,07-04-2025,,active,NULL
4265,5646,5,22-07-2025,,active,NULL
4277,242,5,09-09-2025,,active,NULL
4312,1401,5,26-08-2025,,active,NULL
4320,7934,5,20-08-2025,,active,NULL
4344,3075,5,27-12-2025,,active,NULL
4346,7930,5,05-07-2025,,active,NULL
4354,5421,5,24-10-2025,,active,NULL
4385,4194,5,27-09-2025,,active,NULL
4428,3970,5,02-02-2025,,active,NULL
4436,2595,5,09-01-2026,,active,NULL
4444,5475,5,20-08-2025,,active,NULL
4471,1606,5,04-08-2025,,active,NULL
4493,7534,5,30-12-2025,,active,NULL
4494,3023,5,03-09-2025,,active,NULL
4504,581,5,05-11-2025,,active,NULL
4511,2223,5,30-03-2025,,active,NULL
4517,6279,5,09-08-2025,,active,NULL
4549,7656,5,11-11-2025,,active,NULL
4572,3094,5,19-12-2025,,active,NULL
4585,6456,5,17-12-2025,,active,NULL
4597,1568,5,03-01-2025,,active,NULL
4641,5486,5,12-06-2025,,active,NULL
4645,7166,5,02-10-2025,,active,NULL
4646,3607,5,10-10-2025,,active,NULL
4647,6399,5,19-05-2025,,active,NULL
4652,2197,5,28-01-2025,,active,NULL
4676,390,5,18-03-2025,,active,NULL
4690,3184,5,20-08-2025,,active,NULL
4740,4332,5,05-02-2025,,active,NULL
4758,2697,5,20-10-2025,,active,NULL
4763,5965,5,01-06-2025,,active,NULL
4766,4050,5,02-11-2025,,active,NULL
4786,7780,5,08-07-2025,,active,NULL
4791,5583,5,23-09-2025,,active,NULL
4797,3143,5,26-08-2025,,active,NULL
4807,342,5,28-09-2025,,active,NULL
4840,6182,5,12-04-2025,,active,NULL
4854,5891,5,08-05-2025,,active,NULL
4866,3194,5,07-04-2025,,active,NULL
4868,4655,5,07-12-2025,,active,NULL
4873,303,5,30-03-2025,,active,NULL
4880,4104,5,16-10-2025,,active,NULL
4881,5541,5,27-12-2025,,active,NULL
4911,3966,5,25-05-2025,,active,NULL
4926,5750,5,27-04-2025,,active,NULL
4971,1188,5,21-01-2025,,active,NULL
5016,430,5,03-09-2025,,active,NULL
5032,2847,5,23-01-2025,,active,NULL
5050,4650,5,28-04-2025,,active,NULL
5060,3997,5,19-04-2025,,active,NULL
5119,6842,5,21-06-2025,,active,NULL
5132,5245,5,17-02-2025,,active,NULL
5181,1126,5,17-03-2025,,active,NULL
5199,2694,5,14-08-2025,,active,NULL
5227,2263,5,23-02-2025,,active,NULL
5238,7531,5,25-02-2025,,active,NULL
5263,6780,5,26-11-2025,,active,NULL
5274,7005,5,23-08-2025,,active,NULL
5282,2081,5,06-05-2025,,active,NULL
5300,571,5,18-12-2025,,active,NULL
5372,4280,5,28-05-2025,,active,NULL
5374,2518,5,20-01-2025,,active,NULL
5435,5948,5,01-04-2025,,active,NULL
5442,7182,5,25-11-2025,,active,NULL
5453,4289,5,17-01-2025,,active,NULL
5457,5085,5,12-07-2025,,active,NULL
5462,7530,5,16-01-2026,,active,NULL
5482,4460,5,10-12-2025,,active,NULL
5500,1513,5,28-04-2025,,active,NULL
5506,6187,5,02-03-2025,,active,NULL
5515,7981,5,30-01-2025,,active,NULL
5538,6346,5,06-10-2025,,active,NULL
5589,6009,5,19-08-2025,,active,NULL
5590,2771,5,24-06-2025,,active,NULL
5606,2308,5,25-05-2025,,active,NULL
5610,4800,5,01-08-2025,,active,NULL
5625,7698,5,10-12-2025,,active,NULL
5627,1526,5,18-11-2025,,active,NULL
5632,449,5,02-01-2025,,active,NULL
5652,3063,5,13-12-2025,,active,NULL
5661,912,5,23-01-2025,,active,NULL
5674,1736,5,13-01-2025,,active,NULL
5692,7825,5,20-12-2025,,active,NULL
5696,7281,5,12-09-2025,,active,NULL
5697,4998,5,20-12-2025,,active,NULL
5712,7239,5,30-11-2025,,active,NULL
5718,1557,5,05-05-2025,,active,NULL
5728,1231,5,14-06-2025,,active,NULL
5752,962,5,31-05-2025,,active,NULL
5763,1897,5,14-10-2025,,active,NULL
5784,263,5,20-10-2025,,active,NULL
5788,2249,5,06-10-2025,,active,NULL
5810,6234,5,02-08-2025,,active,NULL
5817,4800,5,10-10-2025,,active,NULL
5829,7793,5,06-01-2025,,active,NULL
5841,946,5,24-05-2025,,active,NULL
5858,1529,5,20-11-2025,,active,NULL
5919,568,5,08-12-2025,,active,NULL
5937,1504,5,20-07-2025,,active,NULL
5954,5346,5,04-01-2026,,active,NULL
5970,969,5,02-07-2025,,active,NULL
5973,2275,5,05-01-2026,,active,NULL
5984,3754,5,06-10-2025,,active,NULL
5986,7558,5,28-03-2025,,active,NULL
5991,2617,5,01-10-2025,,active,NULL
6000,6791,5,03-11-2025,,active,NULL
6007,7432,5,29-08-2025,,active,NULL
6020,4779,5,09-03-2025,,active,NULL
6027,1682,5,26-01-2025,,active,NULL
6038,2725,5,21-03-2025,,active,NULL
6051,6787,5,22-07-2025,,active,NULL
6052,5457,5,10-05-2025,,active,NULL
6064,7564,5,05-02-2025,,active,NULL
6104,7094,5,08-09-2025,,active,NULL
6123,3036,5,08-06-2025,,active,NULL
6126,7718,5,09-02-2025,,active,NULL
6129,1238,5,27-06-2025,,active,NULL
6135,3181,5,09-06-2025,,active,NULL
6155,2151,5,02-10-2025,,active,NULL
6173,3016,5,04-01-2025,,active,NULL
6178,3082,5,15-08-2025,,active,NULL
6194,5921,5,17-01-2025,,active,NULL
6196,2151,5,17-10-2025,,active,NULL
6208,7876,5,12-01-2025,,active,NULL
6265,7783,5,29-12-2025,,active,NULL
6295,4230,5,13-03-2025,,active,NULL
6343,1779,5,01-10-2025,,active,NULL
6361,6011,5,19-08-2025,,active,NULL
6368,5178,5,03-12-2025,,active,NULL
6408,4743,5,10-06-2025,,active,NULL
6433,6786,5,01-05-2025,,active,NULL
6434,3276,5,25-04-2025,,active,NULL
6457,3999,5,29-10-2025,,active,NULL
6463,1005,5,07-06-2025,,active,NULL
6473,6021,5,25-05-2025,,active,NULL
6482,18,5,04-11-2025,,active,NULL
6487,48,5,21-04-2025,,active,NULL
6488,6207,5,16-10-2025,,active,NULL
6500,7027,5,22-01-2025,,active,NULL
6532,2642,5,03-01-2025,,active,NULL
6533,4094,5,05-11-2025,,active,NULL
6545,1496,5,22-10-2025,,active,NULL
6562,3748,5,21-07-2025,,active,NULL
6567,6306,5,19-11-2025,,active,NULL
6570,1667,5,22-06-2025,,active,NULL
6581,3419,5,17-12-2025,,active,NULL
6590,1100,5,02-12-2025,,active,NULL
6595,3678,5,26-02-2025,,active,NULL
6625,1439,5,09-10-2025,,active,NULL
6634,2409,5,20-04-2025,,active,NULL
6652,126,5,26-12-2025,,active,NULL
6659,523,5,21-11-2025,,active,NULL
6669,3151,5,29-10-2025,,active,NULL
6686,7580,5,29-03-2025,,active,NULL
6690,5012,5,21-03-2025,,active,NULL
6729,3674,5,11-11-2025,,active,NULL
6753,2256,5,14-08-2025,,active,NULL
6756,2027,5,16-07-2025,,active,NULL
6765,1117,5,18-01-2026,,active,NULL
6844,5837,5,02-01-2026,,active,NULL
6847,3698,5,21-08-2025,,active,NULL
6856,3342,5,26-04-2025,,active,NULL
6904,1371,5,17-09-2025,,active,NULL
6931,7913,5,05-04-2025,,active,NULL
6935,2243,5,27-03-2025,,active,NULL
6981,7052,5,29-10-2025,,active,NULL
7006,3002,5,28-11-2025,,active,NULL
7008,2685,5,24-08-2025,,active,NULL
7014,2774,5,18-11-2025,,active,NULL
7024,5292,5,06-05-2025,,active,NULL
7027,4387,5,10-07-2025,,active,NULL
7058,5736,5,06-08-2025,,active,NULL
7061,2769,5,16-05-2025,,active,NULL
7065,7548,5,08-12-2025,,active,NULL
7071,598,5,07-01-2025,,active,NULL
7077,5695,5,17-10-2025,,active,NULL
7082,3440,5,15-12-2025,,active,NULL
7087,4724,5,04-07-2025,,active,NULL
7095,456,5,01-01-2026,,active,NULL
7108,7763,5,06-03-2025,,active,NULL
7114,5213,5,19-08-2025,,active,NULL
7123,5934,5,04-06-2025,,active,NULL
7140,2335,5,30-03-2025,,active,NULL
7141,1575,5,09-06-2025,,active,NULL
7153,4083,5,07-09-2025,,active,NULL
7163,602,5,18-03-2025,,active,NULL
7166,6800,5,12-01-2025,,active,NULL
7187,2357,5,29-04-2025,,active,NULL
7192,4024,5,22-02-2025,,active,NULL
7210,447,5,22-03-2025,,active,NULL
7215,1594,5,01-12-2025,,active,NULL
7228,7669,5,20-08-2025,,active,NULL
7243,6428,5,14-07-2025,,active,NULL
7260,1725,5,08-04-2025,,active,NULL
7287,3066,5,19-04-2025,,active,NULL
7289,1598,5,25-12-2025,,active,NULL
7294,2780,5,09-08-2025,,active,NULL
7307,4352,5,02-01-2026,,active,NULL
7341,2290,5,14-03-2025,,active,NULL
7344,4373,5,06-02-2025,,active,NULL
7353,647,5,17-01-2026,,active,NULL
7354,1310,5,02-12-2025,,active,NULL
7359,5141,5,01-07-2025,,active,NULL
7361,7468,5,23-09-2025,,active,NULL
7366,4706,5,19-07-2025,,active,NULL
7376,1563,5,03-11-2025,,active,NULL
7382,2740,5,14-01-2026,,active,NULL
7405,6808,5,26-11-2025,,active,NULL
7416,2717,5,27-04-2025,,active,NULL
7433,4205,5,06-10-2025,,active,NULL
7445,6494,5,30-09-2025,,active,NULL
7451,6052,5,22-01-2025,,active,NULL
7453,4018,5,12-04-2025,,active,NULL
7478,4218,5,21-03-2025,,active,NULL
7496,1956,5,03-01-2026,,active,NULL
7501,4883,5,05-01-2026,,active,NULL
7525,3736,5,24-01-2025,,active,NULL
7549,6576,5,08-03-2025,,active,NULL
7556,3973,5,02-04-2025,,active,NULL
7557,2383,5,18-02-2025,,active,NULL
7611,5367,5,08-12-2025,,active,NULL
7616,4745,5,10-02-2025,,active,NULL
7623,6828,5,05-02-2025,,active,NULL
7640,2815,5,18-02-2025,,active,NULL
7648,4052,5,09-02-2025,,active,NULL
7650,4906,5,18-01-2025,,active,NULL
7672,726,5,12-01-2025,,active,NULL
7681,4458,5,04-08-2025,,active,NULL
7710,368,5,22-02-2025,,active,NULL
7721,7973,5,23-02-2025,,active,NULL
7745,4182,5,23-01-2025,,active,NULL
7747,3355,5,22-09-2025,,active,NULL
7754,3749,5,14-11-2025,,active,NULL
7803,6264,5,18-02-2025,,active,NULL
7818,3926,5,18-10-2025,,active,NULL
7822,1684,5,12-06-2025,,active,NULL
7831,2559,5,11-11-2025,,active,NULL
7848,849,5,02-08-2025,,active,NULL
7850,6931,5,11-04-2025,,active,NULL
7864,1348,5,08-01-2026,,active,NULL
7879,2950,5,03-03-2025,,active,NULL
7891,871,5,21-11-2025,,active,NULL
7901,4098,5,25-04-2025,,active,NULL
7925,7522,5,28-03-2025,,active,NULL
7934,6450,5,20-04-2025,,active,NULL
7989,7474,5,30-09-2025,,active,NULL
8027,6649,5,24-12-2025,,active,NULL
8046,2127,5,19-04-2025,,active,NULL
8060,7236,5,20-06-2025,,active,NULL
8067,4231,5,16-10-2025,,active,NULL
8071,4938,5,13-09-2025,,active,NULL
8090,979,5,27-05-2025,,active,NULL
8103,422,5,05-03-2025,,active,NULL
8118,3237,5,02-04-2025,,active,NULL
8159,7322,5,20-06-2025,,active,NULL
8176,6261,5,05-09-2025,,active,NULL
8212,3265,5,16-08-2025,,active,NULL
8213,7557,5,14-01-2025,,active,NULL
8215,5262,5,03-06-2025,,active,NULL
8222,3395,5,11-11-2025,,active,NULL
8247,7602,5,05-02-2025,,active,NULL
8262,646,5,12-11-2025,,active,NULL
8293,3871,5,04-05-2025,,active,NULL
8297,7277,5,09-06-2025,,active,NULL
8316,5096,5,07-02-2025,,active,NULL
8343,7780,5,24-07-2025,,active,NULL
8345,3510,5,13-01-2025,,active,NULL
8404,4676,5,14-11-2025,,active,NULL
8418,7439,5,20-01-2025,,active,NULL
8429,5506,5,26-05-2025,,active,NULL
8460,3808,5,02-08-2025,,active,NULL
8484,941,5,17-12-2025,,active,NULL
8492,300,5,02-05-2025,,active,NULL
8500,2357,5,25-12-2025,,active,NULL
8523,1880,5,25-02-2025,,active,NULL
8612,7192,5,22-12-2025,,active,NULL
8620,6319,5,16-09-2025,,active,NULL
8623,967,5,12-08-2025,,active,NULL
8624,1522,5,02-01-2026,,active,NULL
8662,4094,5,08-03-2025,,active,NULL
8667,1112,5,08-01-2025,,active,NULL
8691,1005,5,03-01-2025,,active,NULL
8727,3964,5,27-03-2025,,active,NULL
8733,3547,5,05-07-2025,,active,NULL
8738,7653,5,01-05-2025,,active,NULL
8771,7485,5,25-12-2025,,active,NULL
8776,1024,5,04-03-2025,,active,NULL
8831,1888,5,25-02-2025,,active,NULL
8859,7691,5,25-03-2025,,active,NULL
8863,1194,5,27-08-2025,,active,NULL
8888,217,5,13-07-2025,,active,NULL
8894,2788,5,06-03-2025,,active,NULL
8895,6125,5,02-09-2025,,active,NULL
8898,4481,5,24-10-2025,,active,NULL
8903,3982,5,03-12-2025,,active,NULL
8932,86,5,23-08-2025,,active,NULL
8960,2139,5,31-12-2025,,active,NULL
8965,4031,5,14-09-2025,,active,NULL
8999,5137,5,14-01-2026,,active,NULL
9005,5523,5,22-10-2025,,active,NULL
9010,7237,5,25-06-2025,,active,NULL
9018,5359,5,24-07-2025,,active,NULL
9022,817,5,14-07-2025,,active,NULL
9040,1883,5,20-09-2025,,active,NULL
9049,1142,5,05-09-2025,,active,NULL
9051,6072,5,24-09-2025,,active,NULL
9069,1788,5,25-01-2025,,active,NULL
9072,7070,5,22-02-2025,,active,NULL
9124,1278,5,02-08-2025,,active,NULL
9128,1002,5,31-01-2025,,active,NULL
9130,1128,5,04-06-2025,,active,NULL
9137,5292,5,18-05-2025,,active,NULL
9142,4293,5,06-01-2026,,active,NULL
9153,6699,5,12-10-2025,,active,NULL
9159,2469,5,14-06-2025,,active,NULL
9164,247,5,06-09-2025,,active,NULL
9208,1704,5,19-02-2025,,active,NULL
9226,3997,5,17-02-2025,,active,NULL
9227,1834,5,12-04-2025,,active,NULL
9250,664,5,17-03-2025,,active,NULL
9259,4061,5,11-08-2025,,active,NULL
9261,3414,5,20-05-2025,,active,NULL
9267,3195,5,21-03-2025,,active,NULL
9276,7234,5,15-01-2026,,active,NULL
9283,355,5,12-04-2025,,active,NULL
9293,1869,5,09-12-2025,,active,NULL
9301,7507,5,01-10-2025,,active,NULL
9315,2927,5,28-06-2025,,active,NULL
9321,1844,5,11-06-2025,,active,NULL
9341,2091,5,13-05-2025,,active,NULL
9346,7212,5,27-07-2025,,active,NULL
9368,4693,5,26-03-2025,,active,NULL
9383,4175,5,09-06-2025,,active,NULL
9393,671,5,25-01-2025,,active,NULL
9412,5665,5,30-09-2025,,active,NULL
9440,6793,5,24-02-2025,,active,NULL
9464,2169,5,21-03-2025,,active,NULL
9469,7576,5,05-01-2026,,active,NULL
9472,7338,5,18-07-2025,,active,NULL
9498,7735,5,21-04-2025,,active,NULL
9504,298,5,24-04-2025,,active,NULL
9514,5190,5,15-01-2025,,active,NULL
